period_start,period_end_exclusive,quadkey,tile_x,tile_y,avg_d_kbps,avg_u_kbps,download_mbps,upload_mbps,avg_lat_ms,avg_lat_down_ms,avg_lat_up_ms,tests,devices,single_test_tile,centroid_in_project,service_type,operator,radio_generation,serving_cell_id,tile,source,source_url
2026-01-01,2026-04-01,1322012223302012,96.1661,16.7546,87569,44024,87.569,44.024,48,484,160,1,1,True,True,mobile,,,,"POLYGON ((96.1688232421875 16.75194792318035, 96.1688232421875 16.75720789325807, 96.163330078125 16.75720789325807, 96.163330078125 16.75194792318035, 96.1688232421875 16.75194792318035))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223302102,96.17710000000001,16.7546,4551,14574,4.551,14.574,14,1942,855,1,1,True,True,mobile,,,,"POLYGON ((96.1798095703125 16.75194792318035, 96.1798095703125 16.75720789325807, 96.17431640625 16.75720789325807, 96.17431640625 16.75194792318035, 96.1798095703125 16.75194792318035))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223312123,96.2704,16.744099999999996,1390,598,1.39,0.598,93,110,,1,1,True,True,mobile,,,,"POLYGON ((96.273193359375 16.7414275470036, 96.273193359375 16.746687807748753, 96.2677001953125 16.746687807748753, 96.2677001953125 16.7414275470036, 96.273193359375 16.7414275470036))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223331332,96.31989999999999,16.6809,22541,20772,22.541,20.772,211,2220,2446,30,1,False,True,mobile,,,,"POLYGON ((96.3226318359375 16.678293098288517, 96.3226318359375 16.6835550996493, 96.317138671875 16.6835550996493, 96.317138671875 16.678293098288517, 96.3226318359375 16.678293098288517))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223333331,96.32539999999999,16.644099999999998,7708,7089,7.708,7.089,41,2270,3856,1,1,True,True,mobile,,,,"POLYGON ((96.328125 16.64145503693775, 96.328125 16.646718050971927, 96.3226318359375 16.646718050971927, 96.3226318359375 16.64145503693775, 96.328125 16.64145503693775))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322030001110033,96.2595,16.6178,260,113,0.26,0.113,118,1396,,1,1,True,False,mobile,,,,"POLYGON ((96.26220703125 16.615137799987078, 96.26220703125 16.620401536146336, 96.2567138671875 16.620401536146336, 96.2567138671875 16.615137799987078, 96.26220703125 16.615137799987078))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221020203,95.98479999999999,17.1959,10802,2055,10.802,2.055,17,5379.0,2149.0,1,1,True,True,mobile,,,,"POLYGON ((95.987548828125 17.193274736612814, 95.987548828125 17.198522353644606, 95.9820556640625 17.198522353644606, 95.9820556640625 17.193274736612814, 95.987548828125 17.193274736612814))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221020222,95.9793,17.1854,2431,23595,2.431,23.595,69,1373.0,609.0,1,1,True,True,mobile,,,,"POLYGON ((95.9820556640625 17.182779056431826, 95.9820556640625 17.188026970861948, 95.9765625 17.188026970861948, 95.9765625 17.182779056431826, 95.9820556640625 17.182779056431826))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221020223,95.98479999999999,17.1854,81,3073,0.081,3.073,368,2268.0,5601.0,1,1,True,True,mobile,,,,"POLYGON ((95.987548828125 17.182779056431826, 95.987548828125 17.188026970861948, 95.9820556640625 17.188026970861948, 95.9820556640625 17.182779056431826, 95.987548828125 17.182779056431826))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221201233,96.0397,17.1014,34724,25688,34.724,25.688,199,732.0,572.0,1,1,True,True,mobile,,,,"POLYGON ((96.04248046875 17.098792237678683, 96.04248046875 17.104042525557904, 96.0369873046875 17.104042525557904, 96.0369873046875 17.098792237678683, 96.04248046875 17.098792237678683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221201313,96.0617,17.1119,886,715,0.886,0.715,619,7970.0,5468.0,2,1,False,True,mobile,,,,"POLYGON ((96.064453125 17.109292665395643, 96.064453125 17.11454265715199, 96.0589599609375 17.11454265715199, 96.0589599609375 17.109292665395643, 96.064453125 17.109292665395643))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221201322,96.0452,17.1014,2077,5678,2.077,5.678,306,7373.0,461.0,1,1,True,True,mobile,,,,"POLYGON ((96.0479736328125 17.098792237678683, 96.0479736328125 17.104042525557904, 96.04248046875 17.104042525557904, 96.04248046875 17.098792237678683, 96.0479736328125 17.098792237678683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221203013,96.0397,17.0909,28034,18543,28.034,18.543,223,822.0,730.0,1,1,True,True,mobile,,,,"POLYGON ((96.04248046875 17.08829121795547, 96.04248046875 17.0935418017979, 96.0369873046875 17.0935418017979, 96.0369873046875 17.08829121795547, 96.04248046875 17.08829121795547))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221213232,96.12210000000002,17.0594,28910,22582,28.91,22.582,16,316.0,269.0,1,1,True,True,mobile,,,,"POLYGON ((96.1248779296875 17.05678460994255, 96.1248779296875 17.06203608071622, 96.119384765625 17.06203608071622, 96.119384765625 17.05678460994255, 96.1248779296875 17.05678460994255))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221223112,96.05619999999999,17.0069,68273,41976,68.273,41.976,217,7221.0,6365.0,1,1,True,True,mobile,,,,"POLYGON ((96.0589599609375 17.004261786290368, 96.0589599609375 17.009514732085155, 96.053466796875 17.009514732085155, 96.053466796875 17.004261786290368, 96.0589599609375 17.004261786290368))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221223130,96.05619999999999,17.0016,29576,14323,29.576,14.323,219,432.0,,1,1,True,True,mobile,,,,"POLYGON ((96.0589599609375 16.99900869321349, 96.0589599609375 17.004261786290368, 96.053466796875 17.004261786290368, 96.053466796875 16.99900869321349, 96.0589599609375 16.99900869321349))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221231330,96.14410000000001,17.022599999999997,22036,2869,22.036,2.869,72,89.0,560.0,3,1,False,True,mobile,,,,"POLYGON ((96.1468505859375 17.02002018166838, 96.1468505859375 17.025272685376795, 96.141357421875 17.025272685376795, 96.141357421875 17.02002018166838, 96.1468505859375 17.02002018166838))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221232122,96.0892,16.9964,8530,4511,8.53,4.511,17,235.0,988.0,4,1,False,True,mobile,,,,"POLYGON ((96.0919189453125 16.993755452894558, 96.0919189453125 16.99900869321349, 96.08642578125 16.99900869321349, 96.08642578125 16.993755452894558, 96.0919189453125 16.993755452894558))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221233111,96.1496,17.012099999999997,34127,18891,34.127,18.891,84,968.0,2044.0,4,2,False,True,mobile,,,,"POLYGON ((96.15234375 17.009514732085155, 96.15234375 17.01476753055783, 96.1468505859375 17.01476753055783, 96.1468505859375 17.009514732085155, 96.15234375 17.009514732085155))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221233131,96.1496,17.0016,80121,35327,80.121,35.327,13,644.0,229.0,2,1,False,True,mobile,,,,"POLYGON ((96.15234375 16.99900869321349, 96.15234375 17.004261786290368, 96.1468505859375 17.004261786290368, 96.1468505859375 16.99900869321349, 96.15234375 16.99900869321349))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221233133,96.1496,16.9964,50780,10849,50.78,10.849,71,351.0,459.0,1,1,True,True,mobile,,,,"POLYGON ((96.15234375 16.993755452894558, 96.15234375 16.99900869321349, 96.1468505859375 16.99900869321349, 96.1468505859375 16.993755452894558, 96.15234375 16.993755452894558))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221233231,96.1276,16.9806,58286,57093,58.286,57.093,28,448.0,158.0,1,1,True,True,mobile,,,,"POLYGON ((96.13037109375 16.97799484888578, 96.13037109375 16.98324853069066, 96.1248779296875 16.98324853069066, 96.1248779296875 16.97799484888578, 96.13037109375 16.97799484888578))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221233233,96.1276,16.9754,54635,42169,54.635,42.169,236,6614.0,,1,1,True,True,mobile,,,,"POLYGON ((96.13037109375 16.97274101999902, 96.13037109375 16.97799484888578, 96.1248779296875 16.97799484888578, 96.1248779296875 16.97274101999902, 96.13037109375 16.97274101999902))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221302211,96.1716,17.075200000000002,934,1258,0.934,1.258,48,4128.0,3358.0,2,1,False,False,mobile,,,,"POLYGON ((96.17431640625 17.072538579057582, 96.17431640625 17.077789606545377, 96.1688232421875 17.077789606545377, 96.1688232421875 17.072538579057582, 96.17431640625 17.072538579057582))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012221322300,96.17710000000001,16.9911,38622,10184,38.622,10.184,13,545.0,523.0,1,1,True,False,mobile,,,,"POLYGON ((96.1798095703125 16.9885020653736, 96.1798095703125 16.993755452894558, 96.17431640625 16.993755452894558, 96.17431640625 16.9885020653736, 96.1798095703125 16.9885020653736))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223001131,96.0617,16.9596,1487,6280,1.487,6.28,33,,916.0,1,1,True,True,mobile,,,,"POLYGON ((96.064453125 16.95697865124807, 96.064453125 16.962232921140096, 96.0589599609375 16.962232921140096, 96.0589599609375 16.95697865124807, 96.064453125 16.95697865124807))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223003300,96.0452,16.907099999999996,29771,10691,29.771,10.691,266,2713.0,1441.0,3,1,False,False,mobile,,,,"POLYGON ((96.0479736328125 16.90442787825499, 96.0479736328125 16.909683615558638, 96.04248046875 16.909683615558638, 96.04248046875 16.90442787825499, 96.0479736328125 16.90442787825499))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223003322,96.0452,16.891299999999998,101043,46965,101.043,46.965,193,849.0,231.0,1,1,True,True,mobile,,,,"POLYGON ((96.0479736328125 16.888659787381606, 96.0479736328125 16.89391596412632, 96.04248046875 16.89391596412632, 96.04248046875 16.888659787381606, 96.0479736328125 16.888659787381606))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223010022,96.06719999999999,16.9544,27521,15824,27.521,15.824,74,359.0,86.0,1,1,True,True,mobile,,,,"POLYGON ((96.0699462890625 16.95172423443443, 96.0699462890625 16.95697865124807, 96.064453125 16.95697865124807, 96.064453125 16.95172423443443, 96.0699462890625 16.95172423443443))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223010023,96.07270000000001,16.9544,39342,28109,39.342,28.109,207,1334.0,404.0,1,1,True,True,mobile,,,,"POLYGON ((96.075439453125 16.95172423443443, 96.075439453125 16.95697865124807, 96.0699462890625 16.95697865124807, 96.0699462890625 16.95172423443443, 96.075439453125 16.95172423443443))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223010322,96.0892,16.9333,34439,40359,34.439,40.359,72,698.0,395.0,1,1,True,True,mobile,,,,"POLYGON ((96.0919189453125 16.93070509876553, 96.0919189453125 16.93596010286472, 96.08642578125 16.93596010286472, 96.08642578125 16.93070509876553, 96.0919189453125 16.93070509876553))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223010332,96.1002,16.9333,26202,3411,26.202,3.411,267,753.0,871.0,1,1,True,True,mobile,,,,"POLYGON ((96.1029052734375 16.93070509876553, 96.1029052734375 16.93596010286472, 96.097412109375 16.93596010286472, 96.097412109375 16.93070509876553, 96.1029052734375 16.93070509876553))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223011131,96.1496,16.9596,12914,18039,12.914,18.039,105,2144.0,1101.0,9,2,False,True,mobile,,,,"POLYGON ((96.15234375 16.95697865124807, 96.15234375 16.962232921140096, 96.1468505859375 16.962232921140096, 96.1468505859375 16.95697865124807, 96.15234375 16.95697865124807))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223011211,96.1276,16.949099999999998,9904,24916,9.904,24.916,116,1794.0,1867.0,1,1,True,True,mobile,,,,"POLYGON ((96.13037109375 16.94646967073926, 96.13037109375 16.95172423443443, 96.1248779296875 16.95172423443443, 96.1248779296875 16.94646967073926, 96.13037109375 16.94646967073926))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223011323,96.13860000000001,16.9333,59674,43900,59.674,43.9,161,2941.0,345.0,2,2,False,True,mobile,,,,"POLYGON ((96.141357421875 16.93070509876553, 96.141357421875 16.93596010286472, 96.1358642578125 16.93596010286472, 96.1358642578125 16.93070509876553, 96.141357421875 16.93070509876553))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012022,96.06719999999999,16.9123,16246,3115,16.246,3.115,56,1311.0,2245.0,2,1,False,True,mobile,,,,"POLYGON ((96.0699462890625 16.909683615558638, 96.0699462890625 16.914939206301643, 96.064453125 16.914939206301643, 96.064453125 16.909683615558638, 96.0699462890625 16.909683615558638))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012033,96.0837,16.9123,51108,5123,51.108,5.123,14,717.0,2665.0,1,1,True,True,mobile,,,,"POLYGON ((96.08642578125 16.909683615558638, 96.08642578125 16.914939206301643, 96.0809326171875 16.914939206301643, 96.0809326171875 16.909683615558638, 96.08642578125 16.909683615558638))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012112,96.1002,16.922800000000002,86469,42573,86.469,42.573,16,900.0,222.0,3,1,False,True,mobile,,,,"POLYGON ((96.1029052734375 16.92019465044388, 96.1029052734375 16.925449947945214, 96.097412109375 16.925449947945214, 96.097412109375 16.92019465044388, 96.1029052734375 16.92019465044388))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012223,96.07270000000001,16.891299999999998,16335,42339,16.335,42.339,229,1788.0,1501.0,1,1,True,True,mobile,,,,"POLYGON ((96.075439453125 16.888659787381606, 96.075439453125 16.89391596412632, 96.0699462890625 16.89391596412632, 96.0699462890625 16.888659787381606, 96.075439453125 16.888659787381606))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012303,96.09469999999999,16.901799999999998,21314,7689,21.314,7.689,235,632.0,433.0,1,1,True,True,mobile,,,,"POLYGON ((96.097412109375 16.899171994430837, 96.097412109375 16.90442787825499, 96.0919189453125 16.90442787825499, 96.0919189453125 16.899171994430837, 96.097412109375 16.899171994430837))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012310,96.1002,16.907099999999996,28346,7791,28.346,7.791,52,565.0,980.0,8,2,False,True,mobile,,,,"POLYGON ((96.1029052734375 16.90442787825499, 96.1029052734375 16.909683615558638, 96.097412109375 16.909683615558638, 96.097412109375 16.90442787825499, 96.1029052734375 16.90442787825499))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223012331,96.1057,16.8965,72409,36388,72.409,36.388,86,780.0,355.0,6,1,False,True,mobile,,,,"POLYGON ((96.1083984375 16.89391596412632, 96.1083984375 16.899171994430837, 96.1029052734375 16.899171994430837, 96.1029052734375 16.89391596412632, 96.1083984375 16.89391596412632))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223013302,96.13310000000001,16.901799999999998,9139,9843,9.139,9.843,194,1809.0,4177.0,1,1,True,True,mobile,,,,"POLYGON ((96.1358642578125 16.899171994430837, 96.1358642578125 16.90442787825499, 96.13037109375 16.90442787825499, 96.13037109375 16.899171994430837, 96.1358642578125 16.899171994430837))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223013303,96.13860000000001,16.901799999999998,55,2,0.055,0.002,205,,,1,1,True,True,mobile,,,,"POLYGON ((96.141357421875 16.899171994430837, 96.141357421875 16.90442787825499, 96.1358642578125 16.90442787825499, 96.1358642578125 16.899171994430837, 96.141357421875 16.899171994430837))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021012,96.0342,16.8808,6130,24805,6.13,24.805,15,3188.0,405.0,1,1,True,True,mobile,,,,"POLYGON ((96.0369873046875 16.878146994732166, 96.0369873046875 16.88340346423683, 96.031494140625 16.88340346423683, 96.031494140625 16.878146994732166, 96.0369873046875 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021020,96.02329999999999,16.8755,6244,32129,6.244,32.129,24,667.0,34.0,1,1,True,True,mobile,,,,"POLYGON ((96.0260009765625 16.87289037890778, 96.0260009765625 16.878146994732166, 96.0205078125 16.878146994732166, 96.0205078125 16.87289037890778, 96.0260009765625 16.87289037890778))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021021,96.02869999999999,16.8755,18970,16032,18.97,16.032,104,832.0,1259.0,1,1,True,True,mobile,,,,"POLYGON ((96.031494140625 16.87289037890778, 96.031494140625 16.878146994732166, 96.0260009765625 16.878146994732166, 96.0260009765625 16.87289037890778, 96.031494140625 16.87289037890778))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021101,96.05069999999999,16.886,16866,17704,16.866,17.704,104,551.0,2369.0,7,3,False,True,mobile,,,,"POLYGON ((96.053466796875 16.88340346423683, 96.053466796875 16.888659787381606, 96.0479736328125 16.888659787381606, 96.0479736328125 16.88340346423683, 96.053466796875 16.88340346423683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021103,96.05069999999999,16.8808,14452,10519,14.452,10.519,256,970.0,851.0,1,1,True,True,mobile,,,,"POLYGON ((96.053466796875 16.878146994732166, 96.053466796875 16.88340346423683, 96.0479736328125 16.88340346423683, 96.0479736328125 16.878146994732166, 96.053466796875 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021112,96.05619999999999,16.8808,26217,20757,26.217,20.757,101,432.0,248.0,1,1,True,True,mobile,,,,"POLYGON ((96.0589599609375 16.878146994732166, 96.0589599609375 16.88340346423683, 96.053466796875 16.88340346423683, 96.053466796875 16.878146994732166, 96.0589599609375 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021113,96.0617,16.8808,20439,13220,20.439,13.22,16,661.0,2007.0,1,1,True,True,mobile,,,,"POLYGON ((96.064453125 16.878146994732166, 96.064453125 16.88340346423683, 96.0589599609375 16.88340346423683, 96.0589599609375 16.878146994732166, 96.064453125 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223021331,96.0617,16.8545,22911,5855,22.911,5.855,145,1478.0,2582.0,2,1,False,True,mobile,,,,"POLYGON ((96.064453125 16.851862453216572, 96.064453125 16.857119653918048, 96.0589599609375 16.857119653918048, 96.0589599609375 16.851862453216572, 96.064453125 16.851862453216572))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223030001,96.07270000000001,16.886,25261,14356,25.261,14.356,225,5227.0,316.0,1,1,True,True,mobile,,,,"POLYGON ((96.075439453125 16.88340346423683, 96.075439453125 16.888659787381606, 96.0699462890625 16.888659787381606, 96.0699462890625 16.88340346423683, 96.075439453125 16.88340346423683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223030030,96.0782,16.8755,31123,30353,31.123,30.353,336,1565.0,966.0,2,1,False,True,mobile,,,,"POLYGON ((96.0809326171875 16.87289037890778, 96.0809326171875 16.878146994732166, 96.075439453125 16.878146994732166, 96.075439453125 16.87289037890778, 96.0809326171875 16.87289037890778))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223030110,96.1002,16.886,12314,6716,12.314,6.716,166,1049.0,797.0,3,2,False,True,mobile,,,,"POLYGON ((96.1029052734375 16.88340346423683, 96.1029052734375 16.888659787381606, 96.097412109375 16.888659787381606, 96.097412109375 16.88340346423683, 96.1029052734375 16.88340346423683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223030203,96.07270000000001,16.8597,525,22750,0.525,22.75,15,,575.0,1,1,True,True,mobile,,,,"POLYGON ((96.075439453125 16.857119653918048, 96.075439453125 16.862376708460538, 96.0699462890625 16.862376708460538, 96.0699462890625 16.857119653918048, 96.075439453125 16.857119653918048))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223030210,96.0782,16.865000000000002,806,6481,0.806,6.481,20,5025.0,1838.0,4,2,False,True,mobile,,,,"POLYGON ((96.0809326171875 16.862376708460538, 96.0809326171875 16.867633616803843, 96.075439453125 16.867633616803843, 96.075439453125 16.862376708460538, 96.0809326171875 16.862376708460538))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
2026-04-01,2026-07-01,1322012223030212,96.0782,16.8597,5496,19935,5.496,19.935,170,2081.0,794.0,1,1,True,True,mobile,,,,"POLYGON ((96.0809326171875 16.857119653918048, 96.0809326171875 16.862376708460538, 96.075439453125 16.862376708460538, 96.075439453125 16.857119653918048, 96.0809326171875 16.857119653918048))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=2/2026-04-01_performance_mobile_tiles.parquet
