tower_id,adm3_name,analysis_area,adm2_pcode,lat,lon,flood_history_score,flood_frequency,elevation_m,slope_deg,elevation_risk,slope_risk
3596,Kamaryut,Yangon City,MMR013D004,16.831741,96.128998,0.0,0.0,15.0,5.7105665,0.625,0.0
3597,Kamaryut,Yangon City,MMR013D004,16.831741333008,96.129684448242,0.0,0.0,19.0,5.0660734,0.5249999761581421,0.0
3598,Kamaryut,Yangon City,MMR013D004,16.831741333008,96.131057739258,0.0,0.0,18.0,2.153755,0.550000011920929,0.5692490339279175
3599,Kamaryut,Yangon City,MMR013D004,16.831741333008,96.132431030273,0.0,0.0,22.0,2.760026,0.44999998807907104,0.44799482822418213
3600,Kamaryut,Yangon City,MMR013D004,16.831741,96.133118,0.0,0.0,27.0,1.3808141,0.32499998807907104,0.7238371968269348
3601,Kamaryut,Yangon City,MMR013D004,16.831741333008,96.139297485352,0.0,0.0,30.0,10.914678,0.25,0.0
3602,Kamaryut,Yangon City,MMR013D004,16.831741333008,96.140670776367,0.0,0.0,28.0,4.1360445,0.30000001192092896,0.17279112339019775
3603,Kamaryut,Yangon City,MMR013D004,16.831923,96.129461,0.0,0.0,13.0,7.2024827,0.675000011920929,0.0
3604,Kamaryut,Yangon City,MMR013D004,16.83195,96.129425,0.0,0.0,13.0,7.2024827,0.675000011920929,0.0
3605,Kamaryut,Yangon City,MMR013D004,16.832199,96.119614,0.0,0.0,7.0,6.2581224,0.824999988079071,0.0
3606,Kamaryut,Yangon City,MMR013D004,16.832199,96.134262,0.0,0.0,26.0,0.9976483,0.3500000238418579,0.8004703521728516
3607,Kamaryut,Yangon City,MMR013D004,16.832428,96.120758,0.0,0.0,7.0,0.9548369,0.824999988079071,0.8090326189994812
3608,Kamaryut,Yangon City,MMR013D004,16.832428,96.124878,0.0,0.0,7.0,0.0,0.824999988079071,1.0
3609,Kamaryut,Yangon City,MMR013D004,16.832428,96.126938,0.0,0.0,12.0,2.760026,0.699999988079071,0.44799482822418213
3610,Kamaryut,Yangon City,MMR013D004,16.832428,96.132431,0.0,0.0,20.0,2.760026,0.5,0.44799482822418213
3611,Kamaryut,Yangon City,MMR013D004,16.832451,96.127235,0.0,0.0,11.0,1.9946922,0.7250000238418579,0.6010615825653076
3612,Kamaryut,Yangon City,MMR013D004,16.832856,96.138844,0.0,0.0,26.0,3.0307229,0.3500000238418579,0.3938554525375366
3613,Kamaryut,Yangon City,MMR013D004,16.832901,96.137303,0.0,0.0,32.0,2.2111168,0.19999998807907104,0.5577766299247742
3614,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.12419128418,0.0,0.0,9.0,3.138737,0.7749999761581421,0.37225258350372314
3615,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.126937866211,0.0,0.0,13.0,1.9091437,0.675000011920929,0.6181712746620178
3616,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.128311157227,0.0,0.0,13.0,1.3808141,0.675000011920929,0.7238371968269348
3617,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.129684448242,0.0,0.0,17.0,4.9761953,0.574999988079071,0.004760921001434326
3618,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.131057739258,0.0,0.0,20.0,0.9976483,0.5,0.8004703521728516
3619,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.132431030273,0.0,0.0,20.0,0.9548369,0.5,0.8090326189994812
3620,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.133804321289,0.0,0.0,24.0,3.9416327,0.3999999761581421,0.21167343854904175
3621,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.135177612305,0.0,0.0,32.0,4.7636194,0.19999998807907104,0.04727613925933838
3622,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.13655090332,0.0,0.0,31.0,4.9007516,0.2250000238418579,0.019849658012390137
3623,Kamaryut,Yangon City,MMR013D004,16.833114624023,96.137924194336,0.0,0.0,26.0,13.44746,0.3500000238418579,0.0
3624,Kamaryut,Yangon City,MMR013D004,16.833115,96.12886,0.0,0.0,13.0,0.9548369,0.675000011920929,0.8090326189994812
3625,Kamaryut,Yangon City,MMR013D004,16.833115,96.129685,0.0,0.0,17.0,4.9761953,0.574999988079071,0.004760921001434326
3626,Kamaryut,Yangon City,MMR013D004,16.833544,96.128139,0.0,0.0,14.0,1.3808141,0.6499999761581421,0.7238371968269348
3627,Kamaryut,Yangon City,MMR013D004,16.833801,96.128998,0.0,0.0,13.0,1.3808141,0.675000011920929,0.7238371968269348
3628,Kamaryut,Yangon City,MMR013D004,16.833801,96.133804,0.0,0.0,28.0,0.9976483,0.30000001192092896,0.8004703521728516
3629,Kamaryut,Yangon City,MMR013D004,16.833801,96.136551,0.0,0.0,31.0,11.679097,0.2250000238418579,0.0
3630,Kamaryut,Yangon City,MMR013D004,16.834179,96.128636,0.0,0.0,11.0,2.153755,0.7250000238418579,0.5692490339279175
3631,Kamaryut,Yangon City,MMR013D004,16.834259,96.12854,0.0,0.0,11.0,2.153755,0.7250000238418579,0.5692490339279175
3632,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.126937866211,0.0,0.0,12.0,3.5461073,0.699999988079071,0.2907785177230835
3633,Kamaryut,Yangon City,MMR013D004,16.834488,96.127625,0.0,0.0,10.0,3.138737,0.75,0.37225258350372314
3634,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.128311157227,0.0,0.0,11.0,2.760026,0.7250000238418579,0.44799482822418213
3635,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.129684448242,0.0,0.0,12.0,0.0,0.699999988079071,1.0
3636,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.132431030273,0.0,0.0,21.0,2.153755,0.4750000238418579,0.5692490339279175
3637,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.133804321289,0.0,0.0,25.0,6.437088,0.375,0.0
3638,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.135177612305,0.0,0.0,23.0,5.617232,0.42500001192092896,0.0
3639,Kamaryut,Yangon City,MMR013D004,16.834488,96.135582,0.0,0.0,23.0,4.7636194,0.42500001192092896,0.04727613925933838
3640,Kamaryut,Yangon City,MMR013D004,16.834487915039,96.13655090332,0.0,0.0,19.0,5.3264294,0.5249999761581421,0.0
3641,Kamaryut,Yangon City,MMR013D004,16.834488,96.137238,0.0,0.0,27.0,10.562353,0.32499998807907104,0.0
3642,Kamaryut,Yangon City,MMR013D004,16.834846,96.129784,0.0,0.0,14.0,1.9946922,0.6499999761581421,0.6010615825653076
3643,Kamaryut,Yangon City,MMR013D004,16.83495,96.12971,0.0,0.0,14.0,1.9946922,0.6499999761581421,0.6010615825653076
3644,Kamaryut,Yangon City,MMR013D004,16.834946,96.133804,0.0,0.0,18.0,4.1360445,0.550000011920929,0.17279112339019775
3645,Kamaryut,Yangon City,MMR013D004,16.835175,96.133804,0.0,0.0,18.0,1.9091437,0.550000011920929,0.6181712746620178
3646,Kamaryut,Yangon City,MMR013D004,16.835861206055,96.131057739258,0.0,0.0,12.0,3.138737,0.699999988079071,0.37225258350372314
3647,Kamaryut,Yangon City,MMR013D004,16.835861206055,96.133804321289,0.0,0.0,23.0,4.9761953,0.42500001192092896,0.004760921001434326
3648,Kamaryut,Yangon City,MMR013D004,16.835861,96.13472,0.0,0.0,17.0,6.949956,0.574999988079071,0.0
3649,Kamaryut,Yangon City,MMR013D004,16.837823,96.134589,0.3333333333333333,1.0,17.0,2.2111168,0.574999988079071,0.5577766299247742
3650,Kamaryut,Yangon City,MMR013D004,16.839981079102,96.135177612305,0.0,0.0,20.0,3.5461073,0.5,0.2907785177230835
3651,Kamaryut,Yangon City,MMR013D004,16.840668,96.135178,0.0,0.0,25.0,3.138737,0.375,0.37225258350372314
3652,Kyauktada,Yangon City,MMR013D004,16.769257,96.161957,0.0,0.0,21.0,8.149471,0.4750000238418579,0.0
3653,Kyauktada,Yangon City,MMR013D004,16.769257,96.16333,0.0,0.0,16.0,4.8660283,0.6000000238418579,0.02679431438446045
3654,Kyauktada,Yangon City,MMR013D004,16.769943237305,96.159896850586,0.0,0.0,17.0,13.525146,0.574999988079071,0.0
3655,Kyauktada,Yangon City,MMR013D004,16.769943,96.160172,0.0,0.0,21.0,14.548531,0.4750000238418579,0.0
3656,Kyauktada,Yangon City,MMR013D004,16.769943,96.160583,0.0,0.0,17.0,6.2581224,0.574999988079071,0.0
3657,Kyauktada,Yangon City,MMR013D004,16.769943237305,96.161270141602,0.0,0.0,19.0,6.2581224,0.5249999761581421,0.0
3658,Kyauktada,Yangon City,MMR013D004,16.769943,96.162415,0.0,0.0,22.0,3.0307229,0.44999998807907104,0.3938554525375366
3659,Kyauktada,Yangon City,MMR013D004,16.7699431186525,96.16264321630852,0.0,0.0,22.0,3.0307229,0.44999998807907104,0.3938554525375366
3660,Kyauktada,Yangon City,MMR013D004,16.769943237305,96.164016723633,0.0,0.0,17.0,2.862392,0.574999988079071,0.42752158641815186
3661,Kyauktada,Yangon City,MMR013D004,16.770401,96.15921,0.0,0.0,29.0,5.7105665,0.2749999761581421,0.0
3662,Kyauktada,Yangon City,MMR013D004,16.770401,96.159897,0.0,0.0,27.0,4.415667,0.32499998807907104,0.1168665885925293
3663,Kyauktada,Yangon City,MMR013D004,16.770401,96.160812,0.0,0.0,18.0,6.8722596,0.550000011920929,0.0
3664,Kyauktada,Yangon City,MMR013D004,16.770401,96.16127,0.0,0.0,16.0,3.8140574,0.6000000238418579,0.23718851804733276
3665,Kyauktada,Yangon City,MMR013D004,16.770401,96.161957,0.0,0.0,21.0,3.0307229,0.4750000238418579,0.3938554525375366
3666,Kyauktada,Yangon City,MMR013D004,16.770493,96.160721,0.0,0.0,21.0,7.065254,0.4750000238418579,0.0
3667,Kyauktada,Yangon City,MMR013D004,16.770554,96.159134,0.0,0.0,29.0,11.627377,0.2749999761581421,0.0
3668,Kyauktada,Yangon City,MMR013D004,16.770728,96.16127,0.0,0.0,20.0,4.7636194,0.5,0.04727613925933838
3669,Kyauktada,Yangon City,MMR013D004,16.770859,96.162186,0.0,0.0,20.0,0.0,0.5,1.0
3670,Kyauktada,Yangon City,MMR013D004,16.770859,96.163559,0.0,0.0,13.0,2.2111168,0.675000011920929,0.5577766299247742
3671,Kyauktada,Yangon City,MMR013D004,16.770859,96.164017,0.0,0.0,16.0,5.0660734,0.6000000238418579,0.0
3672,Kyauktada,Yangon City,MMR013D004,16.771141,96.161285,0.0,0.0,21.0,5.0660734,0.4750000238418579,0.0
3673,Kyauktada,Yangon City,MMR013D004,16.771164,96.16066,0.0,0.0,20.0,4.7636194,0.5,0.04727613925933838
3674,Kyauktada,Yangon City,MMR013D004,16.771192,96.16127,0.0,0.0,21.0,5.964852,0.4750000238418579,0.0
3675,Kyauktada,Yangon City,MMR013D004,16.771211,96.16127,0.0,0.0,21.0,5.964852,0.4750000238418579,0.0
3676,Kyauktada,Yangon City,MMR013D004,16.77131652832,96.15852355957,0.0,0.0,14.0,2.153755,0.6499999761581421,0.5692490339279175
3677,Kyauktada,Yangon City,MMR013D004,16.77131652832,96.159896850586,0.0,0.0,22.0,6.2587476,0.44999998807907104,0.0
3678,Kyauktada,Yangon City,MMR013D004,16.771317,96.160812,0.0,0.0,18.0,4.415667,0.550000011920929,0.1168665885925293
3679,Kyauktada,Yangon City,MMR013D004,16.77131652832,96.161270141602,0.0,0.0,21.0,5.964852,0.4750000238418579,0.0
3680,Kyauktada,Yangon City,MMR013D004,16.771317,96.161545,0.0,0.0,24.0,3.138737,0.3999999761581421,0.37225258350372314
3681,Kyauktada,Yangon City,MMR013D004,16.771317,96.161957,0.0,0.0,22.0,4.096654,0.44999998807907104,0.18066918849945068
3682,Kyauktada,Yangon City,MMR013D004,16.77131652832,96.162643432617,0.0,0.0,19.0,2.9905288,0.5249999761581421,0.401894211769104
3683,Kyauktada,Yangon City,MMR013D004,16.77131652832,96.164016723633,0.0,0.0,18.0,3.4869568,0.550000011920929,0.3026086091995239
3684,Kyauktada,Yangon City,MMR013D004,16.771317,96.164246,0.0,0.0,19.0,1.9091437,0.5249999761581421,0.6181712746620178
3685,Kyauktada,Yangon City,MMR013D004,16.771435,96.159948,0.0,0.0,22.0,6.2587476,0.44999998807907104,0.0
3686,Kyauktada,Yangon City,MMR013D004,16.771547,96.160193,0.0,0.0,19.0,2.760026,0.5249999761581421,0.44799482822418213
3687,Kyauktada,Yangon City,MMR013D004,16.771912,96.159815,0.0,0.0,16.0,8.530726,0.6000000238418579,0.0
3688,Kyauktada,Yangon City,MMR013D004,16.772003,96.158524,0.0,0.0,25.0,6.0445805,0.375,0.0
3689,Kyauktada,Yangon City,MMR013D004,16.772003,96.15921,0.0,0.0,14.0,6.0397077,0.6499999761581421,0.0
3690,Kyauktada,Yangon City,MMR013D004,16.772003,96.159897,0.0,0.0,12.0,4.3014402,0.699999988079071,0.13971197605133057
3691,Kyauktada,Yangon City,MMR013D004,16.772003,96.160812,0.0,0.0,19.0,0.9976483,0.5249999761581421,0.8004703521728516
3692,Kyauktada,Yangon City,MMR013D004,16.772003,96.16127,0.0,0.0,22.0,4.9761953,0.44999998807907104,0.004760921001434326
3693,Kyauktada,Yangon City,MMR013D004,16.772232,96.164017,0.0,0.0,21.0,3.5461073,0.4750000238418579,0.2907785177230835
3694,Kyauktada,Yangon City,MMR013D004,16.772443,96.159523,0.0,0.0,16.0,4.415667,0.6000000238418579,0.1168665885925293
3695,Kyauktada,Yangon City,MMR013D004,16.772494,96.159897,0.0,0.0,12.0,1.3808141,0.699999988079071,0.7238371968269348
3696,Kyauktada,Yangon City,MMR013D004,16.772689819336,96.15852355957,0.0,0.0,32.0,8.399607,0.19999998807907104,0.0
3697,Kyauktada,Yangon City,MMR013D004,16.772689819336,96.159896850586,0.0,0.0,13.0,4.415667,0.675000011920929,0.1168665885925293
3698,Kyauktada,Yangon City,MMR013D004,16.772689819336,96.161270141602,0.0,0.0,19.0,4.8412433,0.5249999761581421,0.03175133466720581
3699,Kyauktada,Yangon City,MMR013D004,16.77269,96.161728,0.0,0.0,17.0,9.025263,0.574999988079071,0.0
3700,Kyauktada,Yangon City,MMR013D004,16.772689819336,96.162643432617,0.0,0.0,18.0,3.0307229,0.550000011920929,0.3938554525375366
3701,Kyauktada,Yangon City,MMR013D004,16.77269,96.163101,0.0,0.0,17.0,2.760026,0.574999988079071,0.44799482822418213
3702,Kyauktada,Yangon City,MMR013D004,16.772689819336,96.164016723633,0.0,0.0,21.0,3.5461073,0.4750000238418579,0.2907785177230835
3703,Kyauktada,Yangon City,MMR013D004,16.772814,96.158948,0.0,0.0,12.0,9.220603,0.699999988079071,0.0
3704,Kyauktada,Yangon City,MMR013D004,16.773148,96.158524,0.0,0.0,10.0,12.225068,0.75,0.0
3705,Kyauktada,Yangon City,MMR013D004,16.773148,96.158981,0.0,0.0,12.0,4.9761953,0.699999988079071,0.004760921001434326
3706,Kyauktada,Yangon City,MMR013D004,16.773148,96.159897,0.0,0.0,8.0,4.415667,0.800000011920929,0.1168665885925293
3707,Kyauktada,Yangon City,MMR013D004,16.773177,96.160271,0.0,0.0,15.0,6.9482727,0.625,0.0
3708,Kyauktada,Yangon City,MMR013D004,16.773276,96.158698,0.0,0.0,13.0,6.0445805,0.675000011920929,0.0
3709,Kyauktada,Yangon City,MMR013D004,16.773376,96.15921,0.0,0.0,9.0,3.138737,0.7749999761581421,0.37225258350372314
3710,Kyauktada,Yangon City,MMR013D004,16.773376,96.160583,0.0,0.0,13.0,3.4869568,0.675000011920929,0.3026086091995239
3711,Kyauktada,Yangon City,MMR013D004,16.773376,96.16127,0.0,0.0,18.0,3.5461073,0.550000011920929,0.2907785177230835
3712,Kyauktada,Yangon City,MMR013D004,16.773406,96.158693,0.0,0.0,13.0,0.9976483,0.675000011920929,0.8004703521728516
3713,Kyauktada,Yangon City,MMR013D004,16.773606,96.158234,0.0,0.0,13.0,3.9845605,0.675000011920929,0.2030879259109497
3714,Kyauktada,Yangon City,MMR013D004,16.773617,96.158283,0.0,0.0,13.0,3.9845605,0.675000011920929,0.2030879259109497
3715,Kyauktada,Yangon City,MMR013D004,16.773671,96.160878,0.0,0.0,15.0,5.3264294,0.625,0.0
3716,Kyauktada,Yangon City,MMR013D004,16.773746,96.161247,0.0,0.0,18.0,3.5461073,0.550000011920929,0.2907785177230835
3717,Kyauktada,Yangon City,MMR013D004,16.773765,96.161957,0.0,0.0,19.0,6.437088,0.5249999761581421,0.0
3718,Kyauktada,Yangon City,MMR013D004,16.774063110352,96.15852355957,0.0,0.0,12.0,3.0307229,0.699999988079071,0.3938554525375366
3719,Kyauktada,Yangon City,MMR013D004,16.774063,96.158752,0.0,0.0,12.0,0.9548369,0.699999988079071,0.8090326189994812
3720,Kyauktada,Yangon City,MMR013D004,16.774063,96.158981,0.0,0.0,12.0,3.138737,0.699999988079071,0.37225258350372314
3721,Kyauktada,Yangon City,MMR013D004,16.774063,96.159439,0.0,0.0,9.0,2.9905288,0.7749999761581421,0.401894211769104
3722,Kyauktada,Yangon City,MMR013D004,16.774063110352,96.159896850586,0.0,0.0,9.0,2.2111168,0.7749999761581421,0.5577766299247742
3723,Kyauktada,Yangon City,MMR013D004,16.774063,96.160812,0.0,0.0,17.0,6.2581224,0.574999988079071,0.0
3724,Kyauktada,Yangon City,MMR013D004,16.774063055176,96.161270070801,0.0,0.0,20.0,7.013975,0.5,0.0
3725,Kyauktada,Yangon City,MMR013D004,16.774063,96.161957,0.0,0.0,25.0,8.399607,0.375,0.0
3726,Kyauktada,Yangon City,MMR013D004,16.774063110352,96.162643432617,0.0,0.0,17.0,6.2587476,0.574999988079071,0.0
3727,Kyauktada,Yangon City,MMR013D004,16.774063110352,96.164016723633,0.0,0.0,17.0,1.3808141,0.574999988079071,0.7238371968269348
3728,Kyauktada,Yangon City,MMR013D004,16.774292,96.158524,0.0,0.0,14.0,2.153755,0.6499999761581421,0.5692490339279175
3729,Kyauktada,Yangon City,MMR013D004,16.774292,96.162643,0.0,0.0,17.0,2.9905288,0.574999988079071,0.401894211769104
3730,Kyauktada,Yangon City,MMR013D004,16.774338,96.158524,0.0,0.0,14.0,2.153755,0.6499999761581421,0.5692490339279175
3731,Kyauktada,Yangon City,MMR013D004,16.774415,96.163,0.0,0.0,15.0,3.0307229,0.625,0.3938554525375366
3732,Kyauktada,Yangon City,MMR013D004,16.774521,96.163559,0.0,0.0,18.0,0.9548369,0.550000011920929,0.8090326189994812
3733,Kyauktada,Yangon City,MMR013D004,16.774601,96.161736,0.0,0.0,17.0,14.068844,0.574999988079071,0.0
3734,Kyauktada,Yangon City,MMR013D004,16.774652,96.160682,0.0,0.0,18.0,2.2111168,0.550000011920929,0.5577766299247742
3735,Kyauktada,Yangon City,MMR013D004,16.774723,96.162476,0.0,0.0,18.0,3.0307229,0.550000011920929,0.3938554525375366
3736,Kyauktada,Yangon City,MMR013D004,16.77475,96.16127,0.0,0.0,13.0,1.3808141,0.675000011920929,0.7238371968269348
3737,Kyauktada,Yangon City,MMR013D004,16.774766,96.160194,0.0,0.0,15.0,5.3264294,0.625,0.0
3738,Kyauktada,Yangon City,MMR013D004,16.774979,96.158981,0.0,0.0,13.0,2.2111168,0.675000011920929,0.5577766299247742
3739,Kyauktada,Yangon City,MMR013D004,16.775162,96.158798,0.0,0.0,12.0,0.9548369,0.699999988079071,0.8090326189994812
3740,Kyauktada,Yangon City,MMR013D004,16.775162,96.160995,0.0,0.0,17.0,1.9091437,0.574999988079071,0.6181712746620178
3741,Kyauktada,Yangon City,MMR013D004,16.775436401367,96.15852355957,0.0,0.0,13.0,3.138737,0.675000011920929,0.37225258350372314
3742,Kyauktada,Yangon City,MMR013D004,16.7754362006835,96.159896925293,0.0,0.0,18.0,4.8660283,0.550000011920929,0.02679431438446045
3743,Kyauktada,Yangon City,MMR013D004,16.775436401367,96.161270141602,0.0,0.0,19.0,3.138737,0.5249999761581421,0.37225258350372314
3744,Kyauktada,Yangon City,MMR013D004,16.775436,96.161957,0.0,0.0,19.0,6.949956,0.5249999761581421,0.0
3745,Kyauktada,Yangon City,MMR013D004,16.775436401367,96.162643432617,0.0,0.0,21.0,1.3808141,0.4750000238418579,0.7238371968269348
3746,Kyauktada,Yangon City,MMR013D004,16.775436401367,96.164016723633,0.0,0.0,19.0,3.138737,0.5249999761581421,0.37225258350372314
3747,Kyauktada,Yangon City,MMR013D004,16.775665,96.160126,0.0,0.0,21.0,5.617232,0.4750000238418579,0.0
3748,Kyauktada,Yangon City,MMR013D004,16.775711,96.161682,0.0,0.0,14.0,2.153755,0.6499999761581421,0.5692490339279175
3749,Kyauktada,Yangon City,MMR013D004,16.775711,96.162369,0.0,0.0,20.0,5.507302,0.5,0.0
3750,Kyauktada,Yangon City,MMR013D004,16.77578,96.160584,0.0,0.0,17.0,6.1986523,0.574999988079071,0.0
3751,Kyauktada,Yangon City,MMR013D004,16.776019,96.15977,0.0,0.0,20.0,6.2587476,0.5,0.0
3752,Kyauktada,Yangon City,MMR013D004,16.776123,96.158524,0.0,0.0,20.0,6.2581224,0.5,0.0
3753,Kyauktada,Yangon City,MMR013D004,16.776123,96.159554,0.0,0.0,18.0,3.5461073,0.550000011920929,0.2907785177230835
3754,Kyauktada,Yangon City,MMR013D004,16.776123,96.162643,0.0,0.0,17.0,3.9845605,0.574999988079071,0.2030879259109497
3755,Kyauktada,Yangon City,MMR013D004,16.776505,96.158524,0.0,0.0,20.0,5.733568,0.5,0.0
3756,Kyauktada,Yangon City,MMR013D004,16.776535,96.158524,0.0,0.0,20.0,5.733568,0.5,0.0
3757,Kyauktada,Yangon City,MMR013D004,16.776535,96.16127,0.0,0.0,20.0,2.2111168,0.5,0.5577766299247742
3758,Kyauktada,Yangon City,MMR013D004,16.776809692383,96.15852355957,0.0,0.0,17.0,6.0445805,0.574999988079071,0.0
3759,Kyauktada,Yangon City,MMR013D004,16.77681,96.158867,0.0,0.0,17.0,2.153755,0.574999988079071,0.5692490339279175
3760,Kyauktada,Yangon City,MMR013D004,16.776809692383,96.159896850586,0.0,0.0,17.0,1.9091437,0.574999988079071,0.6181712746620178
3761,Kyauktada,Yangon City,MMR013D004,16.77681,96.160309,0.0,0.0,17.0,1.9091437,0.574999988079071,0.6181712746620178
3762,Kyauktada,Yangon City,MMR013D004,16.77681,96.160355,0.0,0.0,17.0,1.9091437,0.574999988079071,0.6181712746620178
3763,Kyauktada,Yangon City,MMR013D004,16.776809692383,96.161270141602,0.0,0.0,21.0,2.153755,0.4750000238418579,0.5692490339279175
3764,Kyauktada,Yangon City,MMR013D004,16.77681,96.161728,0.0,0.0,16.0,4.415667,0.6000000238418579,0.1168665885925293
3765,Kyauktada,Yangon City,MMR013D004,16.776809692383,96.162643432617,0.0,0.0,19.0,0.9548369,0.5249999761581421,0.8090326189994812
3766,Kyauktada,Yangon City,MMR013D004,16.77681,96.16333,0.0,0.0,18.0,3.0307229,0.550000011920929,0.3938554525375366
3767,Kyauktada,Yangon City,MMR013D004,16.77681,96.163559,0.0,0.0,18.0,1.9946922,0.550000011920929,0.6010615825653076
3768,Kyauktada,Yangon City,MMR013D004,16.77681,96.163742,0.0,0.0,18.0,1.9946922,0.550000011920929,0.6010615825653076
3769,Kyauktada,Yangon City,MMR013D004,16.776809692383,96.164016723633,0.0,0.0,20.0,2.760026,0.5,0.44799482822418213
3770,Kyauktada,Yangon City,MMR013D004,16.77689,96.159735,0.0,0.0,20.0,4.3014402,0.5,0.13971197605133057
3771,Kyauktada,Yangon City,MMR013D004,16.777084,96.15976,0.0,0.0,20.0,4.3014402,0.5,0.13971197605133057
3772,Kyauktada,Yangon City,MMR013D004,16.777202,96.159112,0.0,0.0,21.0,7.013975,0.4750000238418579,0.0
3773,Kyauktada,Yangon City,MMR013D004,16.777359,96.158798,0.0,0.0,15.0,11.948097,0.625,0.0
3774,Kyauktada,Yangon City,MMR013D004,16.777496,96.159554,0.0,0.0,20.0,2.153755,0.5,0.5692490339279175
3775,Kyauktada,Yangon City,MMR013D004,16.777496,96.16127,0.0,0.0,21.0,2.760026,0.4750000238418579,0.44799482822418213
3776,Kyauktada,Yangon City,MMR013D004,16.777725,96.16188,0.0,0.0,16.0,1.3808141,0.6000000238418579,0.7238371968269348
3777,Kyauktada,Yangon City,MMR013D004,16.778036,96.162033,0.0,0.0,18.0,2.153755,0.550000011920929,0.5692490339279175
3778,Kyauktada,Yangon City,MMR013D004,16.778182983398,96.15852355957,0.0,0.0,25.0,17.596092,0.375,0.0
3779,Kyauktada,Yangon City,MMR013D004,16.778183,96.158981,0.0,0.0,17.0,5.507302,0.574999988079071,0.0
3780,Kyauktada,Yangon City,MMR013D004,16.778182983398,96.159896850586,0.0,0.0,22.0,4.415667,0.44999998807907104,0.1168665885925293
3781,Kyauktada,Yangon City,MMR013D004,16.778182983398,96.161270141602,0.0,0.0,19.0,1.9091437,0.5249999761581421,0.6181712746620178
3782,Kyauktada,Yangon City,MMR013D004,16.778183,96.161957,0.0,0.0,18.0,2.153755,0.550000011920929,0.5692490339279175
3783,Kyauktada,Yangon City,MMR013D004,16.778182983398,96.164016723633,0.0,0.0,20.0,4.1360445,0.5,0.17279112339019775
3784,Kyauktada,Yangon City,MMR013D004,16.77832,96.160583,0.0,0.0,18.0,4.415667,0.550000011920929,0.1168665885925293
3785,Kyauktada,Yangon City,MMR013D004,16.778641,96.159439,0.0,0.0,27.0,10.649493,0.32499998807907104,0.0
3786,Kyauktada,Yangon City,MMR013D004,16.778732,96.159073,0.0,0.0,32.0,15.973518,0.19999998807907104,0.0
3787,Kyauktada,Yangon City,MMR013D004,16.778772,96.163036,0.0,0.0,21.0,5.507302,0.4750000238418579,0.0
3788,Kyauktada,Yangon City,MMR013D004,16.779213,96.160583,0.0,0.0,16.0,5.7959256,0.6000000238418579,0.0
3789,Kyauktan,Kyauktan,MMR013D003,16.631240844727,96.323318481445,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
3790,Kyauktan,Kyauktan,MMR013D003,16.631240844727,96.324691772461,0.0,0.0,6.0,9.614329,0.8500000238418579,0.0
3791,Kyauktan,Kyauktan,MMR013D003,16.632614135742,96.324691772461,0.0,0.0,14.0,1.3808141,0.6499999761581421,0.7238371968269348
3792,Kyauktan,Kyauktan,MMR013D003,16.632614135742,96.326065063477,0.0,0.0,8.0,1.9091437,0.800000011920929,0.6181712746620178
3793,Kyauktan,Kyauktan,MMR013D003,16.633987426758,96.327438354492,0.0,0.0,12.0,2.2111168,0.699999988079071,0.5577766299247742
3794,Kyauktan,Kyauktan,MMR013D003,16.639595,96.324768,0.0,0.0,21.0,3.0307229,0.4750000238418579,0.3938554525375366
3795,Kyauktan,Kyauktan,MMR013D003,16.64015,96.3246,0.0,0.0,21.0,1.3808141,0.4750000238418579,0.7238371968269348
3796,Kyauktan,Kyauktan,MMR013D003,16.640853881836,96.265640258789,0.7739760316291208,4.0,6.0,1.3808141,0.8500000238418579,0.7238371968269348
3797,Kyauktan,Kyauktan,MMR013D003,16.640853881836,96.267013549805,0.0,0.0,5.0,0.9548369,0.875,0.8090326189994812
3798,Kyauktan,Kyauktan,MMR013D003,16.640853881836,96.26838684082,0.3333333333333333,1.0,5.0,3.0307229,0.875,0.3938554525375366
3799,Kyauktan,Kyauktan,MMR013D003,16.640853881836,96.272506713867,0.3333333333333333,1.0,5.0,2.153755,0.875,0.5692490339279175
3800,Kyauktan,Kyauktan,MMR013D003,16.64095,96.324432,0.0,0.0,19.0,1.3808141,0.5249999761581421,0.7238371968269348
3801,Kyauktan,Kyauktan,MMR013D003,16.666946411133,96.269760131836,0.0,0.0,8.0,1.9946922,0.800000011920929,0.6010615825653076
3802,Kyauktan,Kyauktan,MMR013D003,16.668319702148,96.251907348633,0.0,0.0,8.0,3.0307229,0.800000011920929,0.3938554525375366
