tower_id,adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score,analysis_area,adm2_name,adm2_pcode,estimated_population_nearest,estimated_population_primary_5km,estimated_people_per_cell,flood_frequency,flood_count,flood_history_score,historical_flood_exposed_population_assigned
7125,Tamwe,16.82076,96.17363,16.820755004883,96.173629760742,3,"GSM, UMTS",Telenor,1000,0.0471447801480975,0.1430681549841475,146.35153715893614,0.0674590100967817,0.6600893785330461,0.9435156348777723,0.0,0.702603316984755,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126,Tamwe,16.82076,96.175,16.820755004883,96.175003051758,3,UMTS,"MPT, Ooredoo",1000,0.0292648225537888,0.0887666206757526,146.31059054194336,0.0674777007992386,0.6582158541512666,0.9444043380704537,0.0,0.7011441267391446,0.55,Yangon City,Yangon (East),MMR013D002,288.5599670410156,288.5599670410156,96.18665568033855,0.0,0.0,0.0,0.0
7127,Tamwe,16.82076,96.17638,16.820755004883,96.176376342773,10,"GSM, LTE, UMTS","MPT, Ooredoo",1000,3.648796459167663e-05,0.0,146.26955057858137,0.067496388420024,0.6563380586791874,0.9452928947362002,0.0,0.6996812840877393,0.25,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,Tamwe,16.82076,96.17775,16.820755004883,96.177749633789,3,"GSM, LTE","MPT, Ooredoo",1000,3.898239018032176e-05,7.575584895384034e-06,146.22841747567534,0.0675150729506517,0.6544560015801534,0.9461813044715184,0.0,0.6982147970138581,0.25,Yangon City,Yangon (East),MMR013D002,652.0252380371094,652.0252380371094,217.34174601236978,0.0,0.0,0.0,0.0
7129,Tamwe,16.82076,96.17912,16.820755004883,96.179122924805,4,UMTS,Ooredoo,1000,0.0509268044103556,0.1545541844754904,146.18719145934978,0.0675337543825912,0.6525696932005576,0.9470695668707912,0.0,0.6967446742510925,0.55,Yangon City,Yangon (East),MMR013D002,373.27960205078125,373.27960205078125,93.31990051269531,0.0,0.0,0.0,0.0
7130,Tamwe,16.82076,96.1805,16.820755004883,96.18049621582,1,UMTS,Ooredoo,1000,0.0704819243297379,0.213943196423993,146.14587277340988,0.0675524327073079,0.650679144695778,0.9479576815282224,0.0,0.6952709252206446,0.55,Yangon City,Yangon (East),MMR013D002,880.0180358886719,880.0180358886719,880.0180358886719,0.0,0.0,0.0,0.0
7131,Tamwe,16.82076,96.18187,16.820755004883,96.181869506836,2,UMTS,"MPT, Ooredoo",1000,5.249398527825544e-05,4.861037711464126e-05,146.10446167754787,0.0675711079163041,0.6487843679481081,0.9488456480397648,0.0,0.6937935599618565,0.55,Yangon City,Yangon (East),MMR013D002,717.4371337890625,717.4371337890625,358.71856689453125,0.0,0.0,0.0,0.0
7132,Tamwe,16.82103,96.17226,16.82103,96.172256,1,UMTS,MPT,1000,0.0305781449721584,0.0927551884328585,146.39823029920305,0.0674330475731702,0.6622258367602868,0.9422811720384594,0.0,0.7042341370520127,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133,Tamwe,16.8211,96.18187,16.821098,96.18187,1,UMTS,MPT,1000,0.0381394056762941,0.1157187807889744,146.1116898187215,0.0675620308701743,0.6491150936519213,0.9484140537808408,0.0,0.6940099376712593,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134,Tamwe,16.82117,96.17342,16.821168,96.173421,1,UMTS,Ooredoo,1000,0.0510161831176355,0.1548256281248504,146.36650089546367,0.0674452582706838,0.6607740486544337,0.9428617647631208,0.0,0.7030872060707367,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135,Tamwe,16.82121,96.16631,16.821213,96.166306,1,GSM,MPT,1000,0.1094295833264186,0.3322274613661602,146.57804908010982,0.0673472072960542,0.6704534974334524,0.9381996492326932,0.0,0.7106154202033385,0.75,Yangon City,Yangon (East),MMR013D002,843.6705856323242,843.6705856323242,843.6705856323242,0.0,0.0,0.0,0.0
7136,Tamwe,16.82121,96.17409,16.821213,96.174088,1,GSM,MPT,1000,0.0458232136011647,0.1390545497610602,146.34758319898594,0.0674531457811836,0.6599084639443616,0.9432367991300517,0.0,0.7024077142222152,0.75,Yangon City,Yangon (East),MMR013D002,284.7105407714844,284.7105407714844,284.7105407714844,0.0,0.0,0.0,0.0
7137,Tamwe,16.82121,96.17638,16.821213,96.176376,1,GSM,MPT,1000,0.0509268168499378,0.1545542222545733,146.27925170324465,0.0674842742279695,0.6567819364625593,0.9447168906410932,0.0,0.6999721795893393,0.75,Yangon City,Yangon (East),MMR013D002,236.38844299316406,236.38844299316406,236.38844299316406,0.0,0.0,0.0,0.0
7138,Tamwe,16.82121,96.17912,16.821213,96.179123,1,UMTS,Ooredoo,1000,0.0509268044103556,0.1545541844754904,146.19687087459667,0.0675216360763235,0.6530125776632623,0.946493367153587,0.0,0.6970346960868109,0.55,Yangon City,Yangon (East),MMR013D002,357.5679931640625,357.5679931640625,357.5679931640625,0.0,0.0,0.0,0.0
7139,Tamwe,16.82121,96.18095,16.821213,96.180954,1,UMTS,Telenor,1000,0.0704819243297379,0.213943196423993,146.1417543731547,0.0675465325405443,0.6504907060930635,0.9476771411337556,0.0,0.6950686713491672,0.55,Yangon City,Yangon (East),MMR013D002,416.2103576660156,416.2103576660156,416.2103576660156,0.0,0.0,0.0,0.0
7140,Tamwe,16.8213,96.17555,16.821304,96.175552,1,GSM,MPT,1000,0.061809716251696,0.1876056504876855,146.3058176212349,0.0674706593617995,0.6579974677746538,0.9440695326800396,0.0,0.7009082775104617,0.75,Yangon City,Yangon (East),MMR013D002,271.3938903808594,271.3938903808594,271.3938903808594,0.0,0.0,0.0,0.0
7141,Tamwe,16.82154,96.17383,16.82154,96.173826,1,GSM,MPT,1000,0.0458232136011647,0.1390545497610602,146.36232258688426,0.0674409423757561,0.6605828689289021,0.9426565531285972,0.0,0.7028939215588563,0.75,Yangon City,Yangon (East),MMR013D002,109.33123016357422,109.33123016357422,109.33123016357422,0.0,0.0,0.0,0.0
7142,Tamwe,16.82196,96.17362,16.821955,96.173622,1,UMTS,Ooredoo,1000,0.0243112177851212,0.0737224944311996,146.3772046194059,0.0674272059868721,0.6612638006597119,0.942003417020668,0.0,0.7033747431138553,0.55,Yangon City,Yangon (East),MMR013D002,228.58587646484375,228.58587646484375,228.58587646484375,0.0,0.0,0.0,0.0
7143,Tamwe,16.82206,96.17342,16.822064,96.173424,1,UMTS,Ooredoo,2218,0.0243112177851212,0.0737224944311996,146.3854162126743,0.0674216342911006,0.6616395245004467,0.9417384947240232,0.0,0.7036543700339832,0.55,Yangon City,Yangon (East),MMR013D002,108.63460540771484,108.63460540771484,108.63460540771484,0.0,0.0,0.0,0.0
7144,Tamwe,16.82213,96.17226,16.822128295898,96.172256469727,1,GSM,Telenor,1000,0.1128679159922484,0.3426696974974509,146.42151975601178,0.067404055822793,0.6632914526371061,0.940902675902155,0.0,0.7049331361268634,0.75,Yangon City,Yangon (East),MMR013D002,1159.9314270019531,1159.9314270019531,1159.9314270019531,0.0,0.0,0.0,0.0
7145,Tamwe,16.82213,96.17638,16.822128295898,96.176376342773,1,LTE,Ooredoo,1000,0.1017764073549131,0.3089847218130661,146.29863733113507,0.0674600838573662,0.6576689315106533,0.9435666899123156,0.0,0.7005535952709027,0.25,Yangon City,Yangon (East),MMR013D002,216.40640258789062,216.40640258789062,216.40640258789062,0.0,0.0,0.0,0.0
7146,Tamwe,16.82281,96.17569,16.822815,96.17569,1,GSM,MPT,1000,0.1056651672286999,0.320794907972051,146.33374753617312,0.0674326081078967,0.6592754091642201,0.9422602763983696,0.0,0.7017231392493426,0.75,Yangon City,Yangon (East),MMR013D002,498.03729248046875,498.03729248046875,498.03729248046875,0.0,0.0,0.0,0.0
7147,Tamwe,16.82304,96.17271,16.823044,96.172714,1,GSM,MPT,1000,0.0564595487826113,0.1713571610354156,146.42738301023397,0.0673861071867372,0.6635597275410813,0.9400492563902992,0.0,0.7050331568684639,0.75,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,Tamwe,16.8235,96.16676,16.823501586914,96.166763305664,2,"LTE, UMTS",Ooredoo,1000,0.0872228821015148,0.2647855817039725,146.6133295236518,0.0672931240850362,0.6720677643993299,0.9356281074507272,0.0,0.7116018158570395,0.25,Yangon City,Yangon (East),MMR013D002,510.7359924316406,510.7359924316406,255.3679962158203,0.0,0.0,0.0,0.0
7149,Tamwe,16.8235,96.16814,16.823502,96.168137,1,UMTS,Ooredoo,1000,0.1462105739966261,0.4439315421079836,146.57281850948945,0.0673117953022737,0.6702141711518793,0.936515884162624,0.0,0.710159428103491,0.55,Yangon City,Yangon (East),MMR013D002,1039.7368774414062,1039.7368774414062,1039.7368774414062,0.0,0.0,0.0,0.0
7150,Tamwe,16.8235,96.17226,16.823501586914,96.172256469727,2,UMTS,MPT,1000,0.042243249160653,0.1281821771134225,146.4507360848035,0.067367812291101,0.6646282542670685,0.9391793729710332,0.0,0.7058109220726632,0.55,Yangon City,Yangon (East),MMR013D002,228.0849151611328,228.0849151611328,114.0424575805664,0.0,0.0,0.0,0.0
7151,Tamwe,16.8235,96.17294,16.823502,96.172943,1,UMTS,MPT,1000,0.0564595487826113,0.1713571610354156,146.43031895804435,0.0673771324123699,0.6636940626879227,0.939622524936398,0.0,0.705083332025194,0.55,Yangon City,Yangon (East),MMR013D002,464.4534149169922,464.4534149169922,464.4534149169922,0.0,0.0,0.0,0.0
7152,Tamwe,16.82378,96.17198,16.823776,96.171982,1,UMTS,MPT,1000,0.042243249160653,0.1281821771134225,146.46474473619952,0.0673568419848059,0.665269224190198,0.9386577582135538,0.0,0.7062775042937014,0.55,Yangon City,Yangon (East),MMR013D002,263.3771667480469,263.3771667480469,263.3771667480469,0.0,0.0,0.0,0.0
7153,Tamwe,16.82419,96.17226,16.824188,96.172256,1,UMTS,MPT,1000,0.0543072487867293,0.1648206135379234,146.46538581676847,0.0673496966354187,0.6652985570182758,0.9383180120307753,0.0,0.7062514752701506,0.55,Yangon City,Yangon (East),MMR013D002,246.38278198242188,246.38278198242188,246.38278198242188,0.0,0.0,0.0,0.0
7154,Tamwe,16.82442,96.17134,16.824417,96.171341,1,GSM,MPT,1749,0.0704745895069017,0.2139209205247475,146.49746709373835,0.0673312250309242,0.6667664451862355,0.9374397264807188,0.0,0.707367437380408,0.75,Yangon City,Yangon (East),MMR013D002,681.7594757080078,681.7594757080078,681.7594757080078,0.0,0.0,0.0,0.0
7155,Tamwe,16.82487,96.16814,16.82487487793,96.16813659668,3,"GSM, UMTS","MPT, Ooredoo",1000,0.0730575138013611,0.221765276499966,146.60216945154357,0.0672756181288886,0.6715571320508525,0.9347957364280126,0.0,0.7110429227074265,0.55,Yangon City,Yangon (East),MMR013D002,228.40171813964844,228.40171813964844,76.13390604654948,0.0,0.0,0.0,0.0
7156,Tamwe,16.82487,96.16882,16.824875,96.168823,1,UMTS,MPT,1000,0.0730575138013611,0.221765276499966,146.58188257509386,0.0672849414599882,0.6706289001125378,0.93523904101401,0.0,0.7103204212477587,0.55,Yangon City,Yangon (East),MMR013D002,280.44325256347656,280.44325256347656,280.44325256347656,0.0,0.0,0.0,0.0
7157,Tamwe,16.82487,96.16951,16.82487487793,96.169509887695,6,"GSM, UMTS","MPT, Telenor",1000,0.0731090683777985,0.2219218480458664,146.56155277590125,0.0672942770436604,0.6696987042316243,0.9356829281838004,0.0,0.7095963378244508,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,Tamwe,16.82487,96.1702,16.824875,96.170197,1,UMTS,MPT,1000,0.0564135805641859,0.1712175552910083,146.54119816465828,0.0673036084825988,0.6687673730681228,0.936126618280308,0.0,0.7088712598499506,0.55,Yangon City,Yangon (East),MMR013D002,551.5618743896484,551.5618743896484,551.5618743896484,0.0,0.0,0.0,0.0
7159,Tamwe,16.82487,96.17226,16.82487487793,96.172256469727,1,UMTS,MPT,1000,0.0704682628692783,0.2139017064898062,146.48003923257187,0.0673315857215681,0.665969028324583,0.9374568765545356,0.0,0.706692205559076,0.55,Yangon City,Yangon (East),MMR013D002,535.8610076904297,535.8610076904297,535.8610076904297,0.0,0.0,0.0,0.0
7160,Tamwe,16.82533,96.1718,16.825333,96.171799,1,GSM,MPT,1000,0.0704682628692783,0.2139017064898062,146.50343831191435,0.0673132928740404,0.66703966001235,0.9365870905184804,0.0,0.7074717745882695,0.75,Yangon City,Yangon (East),MMR013D002,575.88818359375,575.88818359375,575.88818359375,0.0,0.0,0.0,0.0
7161,Thaketa,16.77544,96.19972,16.775436401367,96.199722290039,1,UMTS,Ooredoo,1000,0.1462046635966081,0.4439135921890498,144.65072398227068,0.069029568287883,0.5822681764567875,1.0,0.0,0.6449279499882694,0.55,Yangon City,Yangon (East),MMR013D002,1795.7996826171875,1795.7996826171875,1795.7996826171875,0.0,0.0,0.0,0.0
7162,Thaketa,16.77544,96.2011,16.775436401367,96.201095581055,3,UMTS,"MPT, Ooredoo",1000,0.1462046635966081,0.4439135921890498,144.60844826280226,0.0690486902467968,0.5803338386042779,1.0,0.0,0.6432837628136362,0.55,Yangon City,Yangon (East),MMR013D002,888.1134300231934,888.1134300231934,296.03781000773114,0.0,0.0,0.0,0.0
7163,Thaketa,16.77681,96.19698,16.776809692383,96.196975708008,1,GSM,MPT,1000,0.1462036070777584,0.4439103835352114,144.7613083864935,0.0689542203453493,0.5873279980677537,1.0,0.0,0.6492287983575906,0.75,Yangon City,Yangon (East),MMR013D002,1000.0520324707031,1000.0520324707031,1000.0520324707031,0.0,0.0,0.0,0.0
7164,Thaketa,16.77681,96.19835,16.776809692383,96.198348999023,2,UMTS,"Ooredoo, Telenor",1000,0.1462036070777584,0.4439103835352114,144.71918450091135,0.0689733336953139,0.5854006074189152,1.0,0.0,0.6475905163060779,0.55,Yangon City,Yangon (East),MMR013D002,935.0034332275391,935.0034332275391,467.50171661376953,0.0,0.0,0.0,0.0
7165,Thaketa,16.77681,96.2011,16.776809692383,96.201095581055,2,UMTS,MPT,1000,0.1462036070777584,0.4439103835352114,144.63468595437558,0.0690115506978093,0.5815343518211061,1.0,0.0,0.6443041990479402,0.55,Yangon City,Yangon (East),MMR013D002,563.0634155273438,563.0634155273438,281.5317077636719,0.0,0.0,0.0,0.0
7166,Thaketa,16.77681,96.20247,16.776809692383,96.20246887207,1,UMTS,Telenor,1000,0.1462036070777584,0.4439103835352114,144.59231155581338,0.0690306543326332,0.5795954988779309,1.0,0.0,0.6426561740462413,0.55,Yangon City,Yangon (East),MMR013D002,287.3216209411621,287.3216209411621,287.3216209411621,0.0,0.0,0.0,94.90143966674805
7167,Thaketa,16.77818,96.1956,16.778182983398,96.195602416992,1,UMTS,MPT,1000,0.1462025505805642,0.443907174947141,144.82972147227034,0.0688980418513119,0.5904582587253862,1.0,0.0,0.6518895199165783,0.55,Yangon City,Yangon (East),MMR013D002,2888.2356872558594,2888.2356872558594,2888.2356872558594,0.0,0.0,0.0,0.0
7168,Thaketa,16.77818,96.19698,16.778182983398,96.196975708008,1,GSM,MPT,1000,0.1462025506875638,0.4439071752720995,144.78766622362173,0.0689171433570123,0.5885340085794253,1.0,0.0,0.6502539072925115,0.75,Yangon City,Yangon (East),MMR013D002,1463.3890838623047,1463.3890838623047,1463.3890838623047,0.0,0.0,0.0,0.0
7169,Thaketa,16.77818,96.2011,16.778182983398,96.201095581055,1,UMTS,MPT,1000,0.1527032045968448,0.4636496986768632,144.66099890901123,0.068974428514691,0.5827383087212641,1.0,0.0,0.6453275624130744,0.55,Yangon City,Yangon (East),MMR013D002,1382.900375366211,1382.900375366211,1382.900375366211,0.0,0.0,0.0,0.0
7170,Thaketa,16.77956,96.19286,16.779556274414,96.192855834961,1,UMTS,Telenor,1000,0.1462014941050223,0.4439039664248287,144.94005574282247,0.0688228147093145,0.5955066353974248,1.0,0.0,0.6561806400878111,0.55,Yangon City,Yangon (East),MMR013D002,1478.85302734375,1478.85302734375,1478.85302734375,0.0,0.0,0.0,0.0
7171,Thaketa,16.77956,96.19838,16.779561,96.198384,1,UMTS,Telenor,1000,0.0042776222736033,0.0128803493505273,144.77095990455254,0.0688995257089361,0.5877696060865056,1.0,0.0,0.6496041651735298,0.55,Yangon City,Yangon (East),MMR013D002,461.32289123535156,461.32289123535156,461.32289123535156,0.0,0.0,0.0,0.0
7172,Thaketa,16.77956,96.20247,16.779556274414,96.20246887207,2,UMTS,MPT,1000,0.2114071690428895,0.6419339771821082,144.6449833505907,0.0689563972098693,0.5820055121829336,1.0,0.0,0.6447046853554935,0.55,Yangon City,Yangon (East),MMR013D002,1904.8616676330566,1904.8616676330566,952.4308338165283,0.0,0.0,0.0,0.0
7173,Thaketa,16.77957,96.19834,16.779574,96.198336,1,UMTS,Telenor,1000,0.005310632929331,0.0160176086682334,144.77268518900843,0.0688985078846742,0.5878485469790873,1.0,0.0,0.6496712649322242,0.55,Yangon City,Yangon (East),MMR013D002,1892.082778930664,1892.082778930664,1892.082778930664,0.0,0.0,0.0,0.0
7174,Thaketa,16.77958,96.19842,16.779576,96.198421,1,UMTS,Telenor,1000,0.0042776222736033,0.0128803493505273,144.77011191639127,0.0688996349451198,0.5877308061413019,1.0,0.0,0.6495711852201066,0.55,Yangon City,Yangon (East),MMR013D002,2043.2122344970703,2043.2122344970703,2043.2122344970703,0.0,0.0,0.0,0.0
7175,Thaketa,16.78093,96.19011,16.78092956543,96.19010925293,6,UMTS,"MPT, Ooredoo, Telenor",1000,0.1462004374398444,0.4439007573265907,145.05018246743518,0.0687476522637619,0.60054551574458,1.0,0.0,0.660463688382893,0.55,Yangon City,Yangon (East),MMR013D002,850.2538909912109,850.2538909912109,141.7089818318685,0.0,0.0,0.0,0.0
7176,Thaketa,16.78093,96.19286,16.78092956543,96.192855834961,1,GSM,MPT,1000,0.1527032047082483,0.4636496990151964,144.96660258390204,0.0687858174904317,0.5967212938399179,1.0,0.0,0.6572130997639303,0.75,Yangon City,Yangon (East),MMR013D002,1752.6856079101562,1752.6856079101562,1752.6856079101562,0.0,0.0,0.0,0.0
7177,Thaketa,16.78093,96.20384,16.78092956543,96.203842163086,3,UMTS,"MPT, Ooredoo",1000,0.1527032045968448,0.4636496986768632,144.62893161986202,0.0689383499239121,0.5812710605701101,1.0,0.0,0.6440804014845936,0.55,Yangon City,Yangon (East),MMR013D002,322.056697845459,322.056697845459,107.352232615153,0.0,0.0,0.0,0.0
7178,Thaketa,16.7823,96.19148,16.782302856445,96.191482543945,1,UMTS,Telenor,1000,0.2114057074352537,0.6419295382712906,145.0350659758567,0.0687297715605546,0.599853856271363,1.0,0.0,0.6598757778306585,0.55,Yangon City,Yangon (East),MMR013D002,1696.8172454833984,1696.8172454833984,1696.8172454833984,0.0,0.0,0.0,0.0
7179,Thaketa,16.7823,96.20384,16.782302856445,96.203842163086,2,"GSM, UMTS","MPT, Ooredoo",1000,0.1527032045968448,0.4636496986768632,144.65544260911406,0.0689012497526669,0.5824840786017965,1.0,0.0,0.645111466811527,0.55,Yangon City,Yangon (East),MMR013D002,1384.951805114746,1384.951805114746,692.475902557373,0.0,0.0,0.0,41.6650505065918
7180,Thaketa,16.78368,96.19286,16.783676147461,96.192855834961,1,UMTS,Telenor,1000,0.2114057074352537,0.6419295382712906,145.0199112212177,0.0687118748892532,0.5991604460606726,1.0,0.0,0.6592863791515717,0.55,Yangon City,Yangon (East),MMR013D002,1557.3069152832031,1557.3069152832031,1557.3069152832031,0.0,0.0,0.0,0.0
7181,Thaketa,16.78368,96.19698,16.783676147461,96.196975708008,1,UMTS,Ooredoo,1000,0.4385949714626216,1.0,144.89383425427863,0.0687690086111668,0.593391757732091,1.0,0.0,0.6543829940722773,0.55,Yangon City,Yangon (East),MMR013D002,8085.007308959961,8085.007308959961,8085.007308959961,0.0,0.0,0.0,0.0
7182,Thaketa,16.78368,96.20384,16.783676147461,96.203842163086,6,"GSM, UMTS",MPT,1000,0.1527032047078947,0.4636496990141223,144.68202954172847,0.0688641669525943,0.583700571444138,1.0,0.0,0.6461454857275173,0.55,Yangon City,Yangon (East),MMR013D002,1688.7112579345703,1688.7112579345703,281.4518763224284,0.0,0.0,0.0,0.0
7183,Thaketa,16.78505,96.20384,16.785049438477,96.203842163086,3,UMTS,"MPT, Ooredoo",1000,0.1527032047078947,0.4636496990141223,144.70869253405675,0.0688271015190646,0.5849205444208321,1.0,0.0,0.6471824627577073,0.55,Yangon City,Yangon (East),MMR013D002,2425.6229705810547,2425.6229705810547,808.5409901936849,0.0,0.0,0.0,0.0
7184,Thaketa,16.78642,96.20522,16.786422729492,96.205215454102,2,UMTS,Ooredoo,1000,0.152703204708602,0.4636496990162704,144.69279465785678,0.0688090453592533,0.584193132466765,1.0,0.0,0.6465641625967502,0.55,Yangon City,Yangon (East),MMR013D002,1430.487361907959,1430.487361907959,715.2436809539795,0.0,0.0,0.0,0.0
7185,Thaketa,16.7878,96.1956,16.787796020508,96.195602416992,1,GSM,MPT,1000,0.4808710611597073,1.0,145.01638208612258,0.0686390929059379,0.5989989694569157,0.9996260653200992,0.0,0.6590930338363932,0.75,Yangon City,Yangon (East),MMR013D002,8190.482971191406,8190.482971191406,8190.482971191406,0.0,0.0,0.0,0.0
7186,Thaketa,16.7878,96.20522,16.787796020508,96.205215454102,1,UMTS,Ooredoo,1000,0.1527032045968448,0.4636496986768632,144.7195977539152,0.0687719996636797,0.5854195159304213,1.0,0.0,0.6476065885408581,0.55,Yangon City,Yangon (East),MMR013D002,1104.5499267578125,1104.5499267578125,1104.5499267578125,0.0,0.0,0.0,0.0
7187,Thaketa,16.7878,96.2162,16.787796020508,96.216201782227,3,UMTS,Ooredoo,1000,0.3054064093047395,0.9274102118498374,144.37540814951723,0.068923696538539,0.5696710203731868,1.0,0.0,0.6342203673172088,0.55,Yangon City,Yangon (East),MMR013D002,999.0176544189453,999.0176544189453,333.0058848063151,0.0,0.0,0.0,52.29972457885742
7188,Thaketa,16.78917,96.20522,16.789169311523,96.205215454102,2,UMTS,"MPT, Ooredoo",1000,0.1461940955793673,0.4438814970597551,144.7464777708288,0.068734971332583,0.5866494189302012,1.0,0.0,0.648652006090671,0.55,Yangon City,Yangon (East),MMR013D002,3670.156936645508,3670.156936645508,1835.078468322754,0.0,0.0,0.0,0.0
7189,Thaketa,16.78917,96.20659,16.789169311523,96.206588745117,1,UMTS,Ooredoo,1000,0.1461940955793673,0.4438814970597551,144.70373217648552,0.0687539300210037,0.5846935818159924,1.0,0.0,0.6469895445435935,0.55,Yangon City,Yangon (East),MMR013D002,981.5124588012695,981.5124588012695,981.5124588012695,0.0,0.0,0.0,0.0
7190,Thaketa,16.78917,96.21071,16.789169311523,96.210708618164,1,GSM,MPT,1000,0.305406409416143,0.9274102121881708,144.57499522470798,0.0688107863604623,0.578803185106694,1.0,0.0,0.64198270734069,0.75,Yangon City,Yangon (East),MMR013D002,3106.6429023742676,3106.6429023742676,3106.6429023742676,0.0,0.0,0.0,45.68967819213867
7191,Thaketa,16.79054,96.20796,16.790542602539,96.207962036133,1,GSM,MPT,1000,0.1527032047082483,0.4636496990151964,144.68783559675728,0.0687358445419283,0.5839662291823671,1.0,0.0,0.646371294805012,0.75,Yangon City,Yangon (East),MMR013D002,895.7940216064453,895.7940216064453,895.7940216064453,0.0,0.0,0.0,0.0
7192,Thaketa,16.79054,96.21346,16.790542602539,96.213455200195,1,UMTS,MPT,1000,0.1461930384319099,0.4438782864968315,144.51563674227083,0.0688115733476449,0.5760872204610428,1.0,0.0,0.6396741373918864,0.55,Yangon City,Yangon (East),MMR013D002,1184.1146850585938,1184.1146850585938,1184.1146850585938,0.0,0.0,0.0,0.0
7193,Thaketa,16.79054,96.21483,16.790542602539,96.214828491211,1,UMTS,Ooredoo,1000,0.1461930384319099,0.4438782864968315,144.4723796344851,0.0688304972570426,0.5741079789003498,1.0,0.0,0.6379917820652973,0.55,Yangon City,Yangon (East),MMR013D002,1413.595832824707,1413.595832824707,1413.595832824707,0.0,0.0,0.0,0.0
7194,Thaketa,16.79054,96.2162,16.790542602539,96.216201782227,1,UMTS,MPT,1000,0.1461930384332642,0.4438782865009447,144.42903987925155,0.0688494178320312,0.5721249557816228,1.0,0.0,0.6363062124143793,0.55,Yangon City,Yangon (East),MMR013D002,856.3529624938965,856.3529624938965,856.3529624938965,0.0,0.0,0.0,0.0
7195,Thaketa,16.79192,96.19423,16.791915893555,96.194229125977,1,UMTS,MPT,1000,0.1527032045968448,0.4636496986768632,145.13958405162214,0.0685094193736255,0.6046361112575989,0.9934603643552432,0.0,0.6629597492222454,0.55,Yangon City,Yangon (East),MMR013D002,1997.1543807983398,1997.1543807983398,1997.1543807983398,0.0,0.0,0.0,0.0
7196,Thaketa,16.79192,96.20659,16.791915893555,96.206588745117,3,UMTS,"MPT, Ooredoo",1000,0.1461919810948274,0.4438750753580156,144.75769963846858,0.0686798955307744,0.5871628787512153,1.0,0.0,0.649088446938533,0.55,Yangon City,Yangon (East),MMR013D002,1477.9774475097656,1477.9774475097656,492.6591491699219,0.0,0.0,0.0,0.0
7197,Thaketa,16.79192,96.20796,16.791915893555,96.207962036133,4,UMTS,"MPT, Ooredoo",1000,0.1461919809891899,0.4438750750371937,144.71484587255338,0.0686988210350571,0.5852020922152399,1.0,0.0,0.6474217783829539,0.55,Yangon City,Yangon (East),MMR013D002,1126.4988708496094,1126.4988708496094,281.62471771240234,0.0,0.0,0.0,0.0
7198,Thaketa,16.79192,96.20934,16.791915893555,96.209335327148,1,UMTS,Ooredoo,1000,0.1461919809891899,0.4438750750371937,144.6719084900392,0.0687177432489989,0.5832374797774342,1.0,0.0,0.6457518578108191,0.55,Yangon City,Yangon (East),MMR013D002,1475.78515625,1475.78515625,1475.78515625,0.0,0.0,0.0,0.0
7199,Thaketa,16.79192,96.21071,16.791915893555,96.210708618164,1,GSM,MPT,1000,0.1461919810961818,0.4438750753621288,144.628887676336,0.0687366621638514,0.5812690499212838,1.0,0.0,0.6440786924330912,0.75,Yangon City,Yangon (East),MMR013D002,954.59033203125,954.59033203125,954.59033203125,0.0,0.0,0.0,0.0
7200,Thaketa,16.79192,96.21208,16.791915893555,96.21208190918,2,UMTS,MPT,1000,0.1461919810961818,0.4438750753621288,144.58578360908828,0.0687555777708205,0.5792968107749653,1.0,0.0,0.6424022891587204,0.55,Yangon City,Yangon (East),MMR013D002,3410.8789978027344,3410.8789978027344,1705.4394989013672,0.0,0.0,0.0,0.0
7201,Thaketa,16.79192,96.21758,16.791915893555,96.217575073242,1,UMTS,Ooredoo,1000,0.1461919810948274,0.4438750753580156,144.41253813834174,0.0688312069440986,0.5713699138219471,1.0,0.0,0.6356644267486551,0.55,Yangon City,Yangon (East),MMR013D002,1372.5488739013672,1372.5488739013672,1372.5488739013672,0.0,0.0,0.0,0.0
7202,Thaketa,16.79192,96.21895,16.791915893555,96.218948364258,1,UMTS,Ooredoo,1000,0.1461919809891899,0.4438750750371937,144.36902025990705,0.0688501058798129,0.569378740624291,1.0,0.0,0.6339719295306473,0.55,Yangon City,Yangon (East),MMR013D002,1803.7234916687012,1803.7234916687012,1803.7234916687012,0.0,0.0,0.0,0.0
