yangon_tower_id,adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score
3869,Kamaryut,16.8259,96.14342,16.825905,96.143417,1,UMTS,Telenor,1000,0.0381587174395955,0.1157774307254709,147.3395437473106,0.066912309239454,0.7052959076342055,0.9175211705996372,0.0,0.7371296970790202,0.55
3870,Kamaryut,16.82596,96.12943,16.825965,96.129431,1,GSM,Telenor,1000,0.0225276322039636,0.0683057347372046,147.73214708415952,0.066720124443099,0.7232595876149985,0.9083831918372332,0.0,0.7510281282483338,0.75
3871,Kamaryut,16.82602,96.12923,16.826019,96.129227,1,GSM,Telenor,1000,0.0225276322039636,0.0683057347372046,147.73895968785266,0.0667159363738996,0.723571300280412,0.9081840580445226,0.0,0.7512632139450286,0.75
3872,Kamaryut,16.82602,96.13078,16.826023,96.130783,1,UMTS,Telenor,1000,0.0384963013682105,0.116802675063158,147.69600497074686,0.0667370534222665,0.7216058946933195,0.909188128830354,0.0,0.7497432298138746,0.55
3873,Kamaryut,16.82606,96.12735,16.826059,96.12735,4,UMTS,Telenor,1000,0.0300178500927674,0.09105356965353,147.7915942865702,0.0666892919220464,0.7259796116688683,0.9069171709661028,0.0,0.7531202455634534,0.55
3874,Kamaryut,16.82606,96.12763,16.826055,96.127632,1,GSM,Telenor,1000,0.0214735792656424,0.0651045698859337,147.78374129444506,0.0666932429540231,0.7256202957278485,0.9071050341424712,0.0,0.7528430064900419,0.75
3875,Kamaryut,16.82625,96.12282,16.826248168945,96.122817993164,3,"GSM, UMTS","MPT, Telenor",1000,0.0305598612200794,0.0926996605723719,147.9199929537745,0.0666225372334179,0.7318545300690302,0.9037431273448218,0.0,0.757637819660399,0.55
3876,Kamaryut,16.82625,96.12419,16.826248168945,96.12419128418,3,UMTS,"MPT, Telenor",1000,0.076298616888141,0.2316085252624713,147.8824426151297,0.0666412773474133,0.7301364033918607,0.9046341799511832,0.0,0.756311069875759,0.55
3877,Kamaryut,16.82625,96.12556,16.826248168945,96.125564575195,6,UMTS,"MPT, Telenor",1000,0.0481134655836386,0.1460100582372527,147.84479932468977,0.066660014690777,0.7284140236782443,0.9055251008198884,0.0,0.7549806852494909,0.55
3878,Kamaryut,16.82625,96.12694,16.826248168945,96.126937866211,7,UMTS,"MPT, Ooredoo, Telenor",1000,0.0486479041338415,0.1476331511957509,147.80706307409525,0.066678749255203,0.7266873905456881,0.9064158895560158,0.0,0.7536466653972372,0.55
3879,Kamaryut,16.82625,96.12762,16.826248,96.127625,2,UMTS,"MPT, Ooredoo",1000,0.0214735792656424,0.0651045698859337,147.78814294981385,0.0666881265478664,0.7258216947507532,0.9068617598997284,0.0,0.7529777045230995,0.55
3880,Kamaryut,16.82625,96.12831,16.826248168945,96.128311157227,15,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0687231834088516,0.2086018901064946,147.76923385158713,0.0666974810323406,0.7249565034561597,0.9073065457625034,0.0,0.7523090098021112,0.55
3881,Kamaryut,16.82625,96.12968,16.826248168945,96.129684448242,8,"GSM, UMTS","Ooredoo, Telenor",1000,0.0414622312011448,0.125810221067106,147.73131164188337,0.0667162100138351,0.7232213617104208,0.9081970690420936,0.0,0.7509677178101718,0.55
3882,Kamaryut,16.82625,96.13106,16.826248168945,96.131057739258,16,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0384963013682105,0.116802675063158,147.6932964260796,0.0667349361913681,0.7214819644434983,0.909087458999279,0.0,0.7496227886268654,0.55
3883,Kamaryut,16.82625,96.13243,16.826248168945,96.132431030273,6,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.1056770188140437,0.3208309013050755,147.65518818185663,0.0667536595565634,0.7197383106341709,0.9099777152357754,0.0,0.7482742213244116,0.55
3884,Kamaryut,16.82625,96.1338,16.826248168945,96.133804321289,3,UMTS,"MPT, Telenor",1000,0.04871280098963,0.1478302433209708,147.61698688330915,0.0667723801010946,0.7179903990971336,0.9108678373556914,0.0,0.7469220148359172,0.55
3885,Kamaryut,16.82625,96.13426,16.826248,96.134262,1,UMTS,MPT,1000,0.0243734968075036,0.0739116361812708,147.60423112615845,0.0667786228999956,0.7174067557149683,0.9111646691803592,0.0,0.7464704427347769,0.55
3886,Kamaryut,16.82625,96.13449,16.826248,96.134491,1,UMTS,MPT,1000,0.0243734968075036,0.0739116361812708,147.59784672866505,0.0667817441695308,0.7171146357488921,0.9113130789154968,0.0,0.7462444022238828,0.55
3887,Kamaryut,16.82625,96.13655,16.826248168945,96.13655090332,2,UMTS,MPT,1000,0.1461655203741213,0.4437947139966605,147.54030500315773,0.0668098126946756,0.714481797345499,0.9126476776534272,0.0,0.7442066793916882,0.55
3888,Kamaryut,16.82625,96.13792,16.826248168945,96.137924194336,4,UMTS,"MPT, Telenor",1000,0.1461655203741213,0.4437947139966605,147.5018243534879,0.0668285247270114,0.712721104016528,0.9135373950365376,0.0,0.7428435476695294,0.55
3889,Kamaryut,16.82625,96.1393,16.826248168945,96.139297485352,21,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.076298628380622,0.2316085601652024,147.4632505138741,0.0668472339052149,0.7109561467545386,0.9144269767117184,0.0,0.7414767712481155,0.55
3890,Kamaryut,16.82625,96.14021,16.826248,96.140213,1,GSM,Telenor,1000,0.0487231949540294,0.1478618098507826,147.43747951935805,0.0668597093394774,0.7097769873974411,0.915020157106338,0.0,0.7405634628537756,0.75
3891,Kamaryut,16.82625,96.14067,16.826248168945,96.140670776367,7,"GSM, LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.0487231949540294,0.1478618098507826,147.42458344345636,0.0668659402208982,0.7091869236899714,0.9153164222801432,0.0,0.7401063484784971,0.25
3892,Kamaryut,16.82625,96.14204,16.826248168945,96.142044067383,1,UMTS,MPT,1000,0.1056742860110891,0.3208226017667451,147.38582309914676,0.0668846436657108,0.7074134328513269,0.916205731344766,0.0,0.7387322776253427,0.55
3893,Kamaryut,16.82625,96.14342,16.826248168945,96.143417358398,2,UMTS,"MPT, Telenor",1000,0.0381587174395955,0.1157774307254709,147.34696943627367,0.0669033442312432,0.7056356721946403,0.9170949035057352,0.0,0.7373545568913045,0.55
3894,Kamaryut,16.82652,96.12282,16.826523,96.122818,1,GSM,Telenor,1000,0.0305598612200794,0.0926996605723719,147.92600006320367,0.0666153983901548,0.7321293871098827,0.9034036905144196,0.0,0.7578205326205633,0.75
3895,Kamaryut,16.82672,96.1289,16.826723,96.128898,1,UMTS,Telenor,1000,0.0817863172448874,0.2482747028875742,147.76339704860192,0.06669312867516,0.7246894388362334,0.907099600425319,0.0,0.7520509630745963,0.55
3896,Kamaryut,16.82684,96.12812,16.826837,96.128115,1,UMTS,Ooredoo,1000,0.015128530777359,0.0458346210419487,147.78749189381966,0.0666794868888821,0.7257919054941897,0.9064509624703266,0.0,0.7528907640406102,0.55
3897,Kamaryut,16.82688,96.12798,16.826885,96.127982,1,GSM,Telenor,1000,0.015128530777359,0.0458346210419487,147.79220716289734,0.0666764248931515,0.7260076540036512,0.9063053710786676,0.0,0.7530523115649036,0.75
3898,Kamaryut,16.82694,96.12076,16.826935,96.120758,1,GSM,MPT,1000,0.2127305124670602,0.6459529787916125,147.99117661587107,0.0665765923997873,0.7351115592528029,0.901558548117321,0.0,0.7600786075824806,0.75
3899,Kamaryut,16.82694,96.13037,16.826935,96.130371,2,"GSM, UMTS","MPT, Ooredoo",1000,0.0352485599976157,0.106939265794431,147.72729407393976,0.0667076922087697,0.7230375367194789,0.9077920655076552,0.0,0.7507507160377054,0.55
3900,Kamaryut,16.82694,96.13174,16.826935,96.131744,1,UMTS,MPT,1000,0.0318159053682158,0.0965142738925172,147.68923240957108,0.0667264056927464,0.7212960141849456,0.9086818519132018,0.0,0.7494038898441839,0.55
3901,Kamaryut,16.82694,96.14067,16.826935,96.140671,1,UMTS,Telenor,1000,0.0763722379764546,0.2318321129321732,147.43949209077056,0.0668480083774245,0.7098690731883641,0.9144638012198844,0.0,0.7405582823930922,0.55
3902,Kamaryut,16.82707,96.13148,16.827071,96.131481,1,UMTS,Telenor,1000,0.0318159053682158,0.0965142738925172,147.69949700827567,0.0667192802109015,0.7217656738871288,0.9083430503898452,0.0,0.7497522803625362,0.55
3903,Kamaryut,16.82716,96.1306,16.827164,96.1306,1,UMTS,Ooredoo,1000,0.0070005888559333,0.0211500145614823,147.72594979005763,0.0667048526507781,0.7229760286190758,0.9076570505579042,0.0,0.7506781819099001,0.55
3904,Kamaryut,16.82721,96.13065,16.827209,96.130646,1,UMTS,MPT,1000,0.0070005888559333,0.0211500145614823,147.72565779717866,0.0667043082365405,0.7229626683998859,0.9076311648175373,0.0,0.7506629428625335,0.55
3905,Kamaryut,16.82728,96.12986,16.827278,96.129856,1,GSM,Telenor,1000,0.042331366502521,0.1284497899887535,147.7490350388037,0.0666917459836752,0.7240323008965335,0.9070338563828004,0.0,0.7514825342194735,0.75
3906,Kamaryut,16.82728,96.1338,16.827278,96.133804,1,GSM,MPT,1000,0.0381910732300882,0.1158756954477582,147.63942837123324,0.0667455406996481,0.7190172159107568,0.9095916808382905,0.0,0.7476033856498868,0.75
3907,Kamaryut,16.82739,96.13083,16.827393,96.130829,1,UMTS,MPT,1000,0.0254508127422183,0.0771834508867214,147.7246044109131,0.0667020126622974,0.72291447040462,0.9075220151393176,0.0,0.7506056021148246,0.55
3908,Kamaryut,16.82744,96.12421,16.827439,96.124206,1,UMTS,Telenor,1000,0.0203490169216987,0.0616892675632356,147.9080801092064,0.066610537397336,0.7313094543974883,0.9031725606332583,0.0,0.7570889203328538,0.55
3909,Kamaryut,16.82756,96.12307,16.827565,96.12307,1,UMTS,Ooredoo,2831,0.0275469653074215,0.0835494783135004,147.94192102426322,0.0665917741556267,0.7328578553184207,0.9022804083532344,0.0,0.7582712382736427,0.55
3910,Kamaryut,16.82762,96.12282,16.827621459961,96.122817993164,6,"GSM, LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.0275469653074215,0.0835494783135004,147.95004470287964,0.0665868716140609,0.7332295565986579,0.9020473029174294,0.0,0.7585522185464736,0.25
3911,Kamaryut,16.82762,96.12419,16.827621459961,96.12419128418,10,UMTS,"MPT, Ooredoo, Telenor",1000,0.0203490169216987,0.0616892675632356,147.91247876226402,0.0666055970913019,0.7315107160487718,0.902937659577212,0.0,0.7572247575780379,0.55
3912,Kamaryut,16.82762,96.12694,16.827621459961,96.126937866211,2,UMTS,Telenor,1000,0.0772194846673717,0.2344052060176487,147.8370677708124,0.0666430397247778,0.7280602641796065,0.9047179772506216,0.0,0.7545589211402587,0.55
3913,Kamaryut,16.82762,96.12831,16.827621459961,96.128311157227,1,UMTS,MPT,1000,0.0890698401874247,0.2703948040603009,147.79922270458084,0.0666617568643712,0.7263286521558977,0.9056079374729796,0.0,0.7532205449534599,0.55
3914,Kamaryut,16.82762,96.12968,16.827621459961,96.129684448242,10,UMTS,"MPT, Ooredoo, Telenor",1000,0.042331366502521,0.1284497899887535,147.76128457588135,0.0666804712080733,0.7245927820318745,0.9064977647566406,0.0,0.7518785294405894,0.55
3915,Kamaryut,16.82762,96.13081,16.827621,96.130808,1,UMTS,MPT,1000,0.0254508127422183,0.0771834508867214,147.73016639429,0.0666957921487937,0.7231689605733566,0.9072262429379448,0.0,0.7507775529280448,0.55
3916,Kamaryut,16.82762,96.13106,16.827621459961,96.131057739258,4,UMTS,"MPT, Telenor",1000,0.0265807255652713,0.0806150026453252,147.72325336909182,0.0666991827475733,0.722852653092743,0.907387458706453,0.0,0.7505328739347995,0.55
3917,Kamaryut,16.82762,96.13312,16.827621,96.133118,1,GSM,MPT,1000,0.0730477405894499,0.2217355951990402,147.66601293329518,0.0667272611765115,0.72023360028778,0.9087225283487218,0.0,0.7485069394969213,0.75
3918,Kamaryut,16.82762,96.1338,16.827621459961,96.133804321289,2,UMTS,Ooredoo,1000,0.0381910732300882,0.1158756954477582,147.6469116435954,0.066736597380542,0.7193596152163809,0.9091664450152332,0.0,0.7478306396862088,0.55
3919,Kamaryut,16.82762,96.13449,16.827621,96.134491,1,UMTS,MPT,1000,0.0730857823299432,0.2218511281842642,147.6277570448646,0.0667459617098055,0.7184831909747484,0.90961169897682,0.0,0.7471524671750591,0.55
3920,Kamaryut,16.82762,96.13655,16.827621459961,96.13655090332,1,UMTS,Telenor,1000,0.1018035486134619,0.3090671499717732,147.5701973428917,0.0667740006964934,0.7158495300529388,0.9109448932238864,0.0,0.7451138345285809,0.55
3921,Kamaryut,16.82762,96.1393,16.827621459961,96.139297485352,2,UMTS,"MPT, Telenor",1000,0.1527032047078947,0.4636496990141223,147.4931102377491,0.0668113926285921,0.7123223871138553,0.9127228001545256,0.0,0.7423824490699559,0.55
3922,Kamaryut,16.82771,96.13045,16.827707,96.130453,1,UMTS,Telenor,1000,0.019153499420888,0.0580584740200103,147.74188141578503,0.0666887172508161,0.7237049847925953,0.9068898465700128,0.0,0.7511827140592079,0.55
3923,Kamaryut,16.82781,96.12421,16.827807,96.124207,1,UMTS,Telenor,1000,0.0206988361355532,0.0627516705327427,147.91611292084008,0.0666009919927159,0.7316769980324752,0.9027186969231626,0.0,0.7573332528660783,0.55
3924,Kamaryut,16.82782,96.13145,16.827818,96.13145,1,UMTS,MPT,1000,0.0426139285301824,0.1293079324959926,147.71666688690613,0.0666994107795268,0.7225512866827358,0.9073983011413822,0.0,0.7502783388515327,0.55
3925,Kamaryut,16.82788,96.13042,16.827877,96.130424,1,UMTS,Telenor,1000,0.019153499420888,0.0580584740200103,147.7464005549987,0.0666838983304776,0.7239117593230273,0.9066607171459063,0.0,0.7513241029964591,0.55
3926,Kamaryut,16.8279,96.12447,16.827896,96.124466,1,UMTS,MPT,1000,0.0292888847388295,0.0888396976704617,147.91096710415528,0.0666022110584534,0.7314415496918995,0.9027766609090266,0.0,0.7571418163744685,0.55
3927,Kamaryut,16.8279,96.13106,16.827896,96.131058,1,UMTS,Telenor,1000,0.0076724605360357,0.0231904927279144,147.72924522757012,0.0666920406785481,0.7231268123218985,0.907047868497916,0.0,0.7507149707483011,0.55
3928,Kamaryut,16.82796,96.12299,16.827965,96.12299,1,UMTS,MPT,1494,0.0198066390015821,0.0600420626925315,147.95287517395582,0.0665802972399818,0.7333590656268171,0.901734705397486,0.0,0.7586154115924173,0.55
3929,Kamaryut,16.82796,96.13106,16.827965,96.131058,1,UMTS,Ooredoo,1000,0.0076724605360357,0.0231904927279144,147.73075351399552,0.0666902448776966,0.7231958244064182,0.9069624819826774,0.0,0.7507608230428571,0.55
3930,Kamaryut,16.82803,96.12282,16.828033,96.122818,1,GSM,Telenor,1000,0.0198066390015821,0.0600420626925315,147.9590668945441,0.0665761868573702,0.7336423696050027,0.9015392654369752,0.0,0.7588269039797986,0.75
3931,Kamaryut,16.82808,96.12236,16.828079,96.12236,1,UMTS,Ooredoo,1037,0.0208546787613617,0.0632249654859002,147.9725853333075,0.0665687486101979,0.7342609097064062,0.9011855925867884,0.0,0.7592996121384635,0.55
3932,Kamaryut,16.82827,96.12238,16.828266,96.122375,3,UMTS,MPT,1000,0.0208546787613617,0.0632249654859002,147.97627909264958,0.0665640992252816,0.7344299187405107,0.9009645242118208,0.0,0.7594101095612072,0.55
3933,Kamaryut,16.82828,96.12426,16.828277,96.124255,1,UMTS,Telenor,1000,0.0479495384492763,0.1455122105850027,147.92510112337914,0.0665894393708311,0.732088255856492,0.902169394296548,0.0,0.7576004266225004,0.55
3934,Kamaryut,16.82831,96.12706,16.828306,96.12706,1,UMTS,Telenor,1000,0.059389203268571,0.1802545386014407,147.84869339053017,0.0666269099712926,0.7285921977944974,0.9039510417407058,0.0,0.7548960243864286,0.55
3935,Kamaryut,16.82844,96.12914,16.828445,96.129135,1,GSM,MPT,1000,0.0585613119411813,0.1777402278665996,147.794493817565,0.0666515635041844,0.7261122805537114,0.905123264852294,0.0,0.7529639281984987,0.75
3936,Kamaryut,16.82848,96.12968,16.82848,96.129684,1,UMTS,MPT,1000,0.0572377960699877,0.1737207025344924,147.78007866590926,0.0666581307106252,0.7254527110928481,0.9054355215662628,0.0,0.7524501326638604,0.55
3937,Kamaryut,16.82849,96.13041,16.828489,96.130407,1,UMTS,Telenor,1000,0.0617750873771948,0.1875004823961581,147.76025966329917,0.0666677432124144,0.7245458868582818,0.905892575604198,0.0,0.7517478901701692,0.55
3938,Kamaryut,16.82854,96.13655,16.828537,96.136551,1,UMTS,MPT,1000,0.1018035486134619,0.3090671499717732,147.5901708732402,0.0667501362654229,0.7167634247491652,0.909810190227417,0.0,0.745720439570903,0.55
3939,Kamaryut,16.82859,96.14075,16.828591,96.140752,1,GSM,MPT,1000,0.1611869223459517,0.4894147983973741,147.47325644850918,0.0668058849873728,0.711413971206913,0.9124609235157508,0.0,0.7415710140532386,0.75
3940,Kamaryut,16.82863,96.12585,16.828633,96.125854,1,UMTS,Ooredoo,1000,0.0506651128105948,0.1537594255781229,147.88903595868223,0.0666019814439888,0.7304380837457054,0.9027657432290642,0.0,0.7562872326682092,0.55
3941,Kamaryut,16.82865,96.13209,16.828651,96.132088,1,UMTS,MPT,1000,0.0981806615476807,0.2980644210637034,147.71716632366497,0.0666864172692454,0.7225741385570437,0.9067804873327304,0.0,0.7502050908733966,0.55
3942,Kamaryut,16.82884,96.12713,16.828836,96.127129,2,"GSM, UMTS",Telenor,1000,0.0269339909463618,0.0816878716445984,147.85841165367577,0.0666140753908967,0.7290368597541176,0.9033407847104586,0.0,0.7551824484975688,0.55
3943,Kamaryut,16.82894,96.13007,16.828942,96.130071,1,UMTS,Telenor,1000,0.0095830978555237,0.0289931092837892,147.7794871281765,0.0666513840713296,0.7254256451116643,0.905114733201262,0.0,0.752379008325104,0.55
3944,Kamaryut,16.82899,96.12282,16.828994750977,96.122817993164,6,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0208601471627493,0.0632415730524444,147.98018193184603,0.0665512225287118,0.7346084942842245,0.9003522646469824,0.0,0.7594700598386381,0.55
3945,Kamaryut,16.82899,96.12419,16.828994750977,96.12419128418,7,"GSM, UMTS","MPT, Telenor",1000,0.0730432486247416,0.2217219530763207,147.94260042364397,0.0665699333806519,0.7328889414348883,0.901241925904783,0.0,0.7581418891053725,0.55
3946,Kamaryut,16.82899,96.12556,16.828994750977,96.125564575195,1,UMTS,Ooredoo,1000,0.0506651128105948,0.1537594255781229,147.90492580011073,0.066588641461422,0.7311651280664647,0.9021314553993376,0.0,0.7568100771663956,0.55
3947,Kamaryut,16.82899,96.12694,16.828994750977,96.126937866211,9,"LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.0269339909463618,0.0816878716445984,147.8671580573809,0.0666073467627314,0.7294370540020896,0.9030208527364388,0.0,0.755474623812242,0.25
3948,Kamaryut,16.82899,96.12831,16.828994750977,96.128311157227,2,UMTS,Telenor,1000,0.0824667229147816,0.2503410988302104,147.82929718885154,0.0666260492762443,0.7277047189396452,0.9039101175197416,0.0,0.7541355287266597,0.55
3949,Kamaryut,16.82899,96.12968,16.828994750977,96.129684448242,14,UMTS,"MPT, Ooredoo, Telenor",1000,0.0415578793582444,0.1261007050717173,147.79134318510506,0.066644748993621,0.7259681224482254,0.9047992493527058,0.0,0.7527927914838974,0.55
3950,Kamaryut,16.82899,96.13106,16.828994750977,96.131057739258,2,UMTS,"MPT, Ooredoo",1000,0.082415282091274,0.2501848727526139,147.75329603385603,0.0666634459065584,0.7242272639657071,0.905688247840542,0.0,0.7514464115469324,0.55
3951,Kamaryut,16.82899,96.1393,16.828994750977,96.139297485352,3,UMTS,"MPT, Ooredoo, Telenor",1000,0.1527032045968448,0.4636496986768632,147.52305601587045,0.0667755680236417,0.7136925649102673,0.9110194162999398,0.0,0.7432915926187182,0.55
3952,Kamaryut,16.829,96.12236,16.828995,96.12236,1,GSM,MPT,1000,0.0278854304236086,0.0845773988229246,147.99270015008332,0.0665449753745431,0.7351812690042492,0.9000552257385875,0.0,0.7599123625143999,0.75
3953,Kamaryut,16.829,96.12262,16.828995,96.122622,1,UMTS,MPT,1000,0.0208601471627493,0.0632415730524444,147.98554336472932,0.0665485454678779,0.7348538082067371,0.900224976091853,0.0,0.7596594833895045,0.55
3954,Kamaryut,16.829,96.1235,16.828995,96.123505,1,UMTS,Telenor,1000,0.0730432486247416,0.2217219530763207,147.9613984001486,0.0665605767594047,0.7337490483227357,0.900797038442995,0.0,0.7588062468407746,0.55
3955,Kamaryut,16.829,96.13014,16.828995,96.130142,1,UMTS,MPT,1000,0.0095830978555237,0.0289931092837892,147.77868247789095,0.0666509722477423,0.7253888281035817,0.9050951518646208,0.0,0.7523447766677376,0.55
3956,Kamaryut,16.82934,96.12282,16.829338,96.122818,1,UMTS,Telenor,1000,0.0381399125202471,0.1157203200769819,147.9877277998749,0.066542314846748,0.7349537576728036,0.8999287232943299,0.0,0.7597000025160325,0.55
3957,Kamaryut,16.82934,96.129,16.829338,96.128998,1,GSM,MPT,1000,0.074124177527615,0.2250047403869015,147.81785479480476,0.0666264779530675,0.7271811688686746,0.9039305001919444,0.0,0.7536935685671651,0.75
3958,Kamaryut,16.82944,96.13168,16.829441,96.131676,2,UMTS,Telenor,1000,0.0513325424277438,0.155786413173753,147.74591511261886,0.0666602512062887,0.7238895477656051,0.9055363466299866,0.0,0.7511365675952623,0.55
3959,Kamaryut,16.82945,96.12968,16.829453,96.129684,1,UMTS,MPT,1000,0.0253524782930492,0.076884808597606,147.8014048336197,0.0666328265533553,0.7264284961053797,0.9042323626477712,0.0,0.7530990760867384,0.55
3960,Kamaryut,16.82965,96.1215,16.829654,96.1215,1,UMTS,Ooredoo,1000,0.0384667313826338,0.1167128708464631,148.0306675063763,0.0665161617478609,0.7369184764453209,0.8986851990055496,0.0,0.7611834848293553,0.55
3961,Kamaryut,16.82968,96.12282,16.829681,96.122818,1,UMTS,Ooredoo,1000,0.0381399125202471,0.1157203200769819,147.99527372306414,0.0665334145655951,0.7352990235852614,0.8995055338345124,0.0,0.7599300001226491,0.55
3962,Kamaryut,16.82968,96.12968,16.829681,96.129684,1,UMTS,MPT,1000,0.0253524782930492,0.076884808597606,147.80640835590674,0.0666268983146705,0.7266574337243581,0.90395048749309,0.0,0.7532513917896679,0.55
3963,Kamaryut,16.82968,96.13209,16.829681,96.132088,1,UMTS,MPT,1000,0.0513325424277438,0.155786413173753,147.7397302345184,0.0666596133639251,0.7236065568674411,0.9055060185807188,0.0,0.7508914761244327,0.55
3964,Kamaryut,16.82978,96.12184,16.829779,96.121837,1,UMTS,Ooredoo,1000,0.0384667313826338,0.1167128708464631,148.02422604338,0.0665175101329241,0.736623745430546,0.8987493118506082,0.0,0.7609425803935553,0.55
3965,Kamaryut,16.82991,96.12968,16.82991,96.129684,1,UMTS,MPT,1000,0.0203486996825604,0.0616883041061434,147.811436205178,0.0666209445350972,0.7268874844315826,0.9036673979234237,0.0,0.7534044714553587,0.55
3966,Kamaryut,16.83002,96.12316,16.830025,96.123161,1,UMTS,MPT,1000,0.0527993350144019,0.1602410707168485,147.99346628575458,0.0665291602078229,0.7352163237649416,0.899303248160996,0.0,0.7598293624243497,0.55
3967,Kamaryut,16.83009,96.12968,16.830093,96.129684,1,UMTS,MPT,1000,0.0203486996825604,0.0616883041061434,147.8154558096617,0.0666161870427485,0.7270714026050089,0.9034411892697222,0.0,0.7535268706047158,0.55
3968,Kamaryut,16.83037,96.12007,16.830368041992,96.120071411133,2,UMTS,Telenor,1000,0.0487021758748496,0.1477979747861192,148.08531924218775,0.0664781892159239,0.739419082528783,0.896879685786106,0.0,0.7630381730173814,0.55
3969,Kamaryut,16.83037,96.12053,16.830368,96.120529,1,UMTS,Telenor,1000,0.0487021758748496,0.1477979747861192,148.07286321606827,0.0664844221481459,0.7388491534272155,0.8971760484711488,0.0,0.7625981876838055,0.55
3970,Kamaryut,16.83037,96.12144,16.830368041992,96.121444702148,6,"LTE, UMTS","MPT, Ooredoo",1000,0.0352668112544285,0.1069946949666069,148.04790859541103,0.0664968909719209,0.7377073474937085,0.8977689145511372,0.0,0.7617165825523228,0.25
3971,Kamaryut,16.83037,96.12282,16.830368041992,96.122817993164,1,UMTS,MPT,1000,0.0493429971765567,0.1497441527743309,148.01040474995526,0.0665155899731196,0.7359913481259398,0.8986580123313614,0.0,0.760391347756753,0.55
3972,Kamaryut,16.83037,96.12419,16.830368041992,96.12419128418,9,UMTS,"MPT, Telenor",1000,0.1161005308549216,0.3524871674744017,147.97280770943598,0.066534286211204,0.7342710845909077,0.8995469787313676,0.0,0.7590624687119767,0.55
3973,Kamaryut,16.83037,96.12556,16.830368041992,96.125564575195,3,"LTE, UMTS","Ooredoo, Telenor",1000,0.1461623414550873,0.443785059601225,147.93511747497155,0.0665529796778543,0.7325465569397821,0.9004358133555738,0.0,0.7577299454021509,0.25
3974,Kamaryut,16.83037,96.12694,16.830368041992,96.126937866211,1,UMTS,MPT,1000,0.1409257892333545,0.4278816203102595,147.89733404508493,0.0665716703647873,0.7308177651049815,0.9013245158101292,0.0,0.7563937777107537,0.55
3975,Kamaryut,16.83037,96.12831,16.830368041992,96.128311157227,5,UMTS,"MPT, Telenor",1000,0.1129212719721698,0.3428317399161188,147.8594574158697,0.0665903582636749,0.7290847089077664,0.9022130856990468,0.0,0.7550539654264585,0.55
3976,Kamaryut,16.83037,96.12968,16.830368041992,96.129684448242,10,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0249562870897596,0.075681573628807,147.82148758093115,0.0666090433661848,0.7273473880555437,0.9031015226261464,0.0,0.7537105082411341,0.55
3977,Kamaryut,16.83037,96.13243,16.830368041992,96.132431030273,5,UMTS,"MPT, Ooredoo, Telenor",1000,0.0846714035261928,0.2570367265590876,147.74526825595606,0.0666464051488311,0.7238599506506718,0.9048779960143774,0.0,0.7510126574552276,0.55
3978,Kamaryut,16.83037,96.13655,16.830368041992,96.13655090332,1,UMTS,MPT,1000,0.203602861471339,0.6182322500882637,147.63023992940296,0.0667024266418779,0.7185967960796724,0.9075416989888552,0.0,0.7469385315160497,0.55
3979,Kamaryut,16.83037,96.1393,16.830368041992,96.139297485352,4,UMTS,"MPT, Ooredoo",1000,0.1461623414550873,0.443785059601225,147.55308794921984,0.0667397600860105,0.7150666847642221,0.909316824940966,0.0,0.7442042057907337,0.55
3980,Kamaryut,16.83037,96.14067,16.830368041992,96.140670776367,1,UMTS,Ooredoo,1000,0.1461623414550873,0.443785059601225,147.51437196865902,0.0667584225176497,0.7132952238018185,0.9102041839163298,0.0,0.7428315678189953,0.55
3981,Kamaryut,16.83039,96.12992,16.830388,96.129918,1,UMTS,Telenor,1000,0.0249562870897596,0.075681573628807,147.8154595649249,0.0666117019874875,0.7270715744281703,0.9032279344207432,0.0,0.7534950284270563,0.55
3982,Kamaryut,16.83058,96.12241,16.830577,96.122409,1,UMTS,MPT,1000,0.0395890253980602,0.1201212842423753,148.02619075055867,0.0665046016417061,0.7367136411795147,0.8981355405177985,0.0,0.7609269260802572,0.55
3983,Kamaryut,16.8306,96.12167,16.830597,96.121674,1,UMTS,Telenor,1000,0.0352668112544285,0.1069946949666069,148.04670236337992,0.0664940762288398,0.7376521559959405,0.8976350794976669,0.0,0.7616495945211994,0.55
3984,Kamaryut,16.83083,96.13083,16.830826,96.130829,1,GSM,MPT,1000,0.0922646844907458,0.2800975646307171,147.7998379728743,0.0666127067811667,0.7263568039357946,0.9032757102254628,0.0,0.7528946398792449,0.75
3985,Kamaryut,16.83093,96.12241,16.830933,96.122414,4,UMTS,MPT,1000,0.0395890253980602,0.1201212842423753,148.03390736748304,0.0664954371021882,0.7370667172335195,0.8976997861341501,0.0,0.7611616775686141,0.55
